compound_id,simstd_hiqbind,ik1_hiqbind
P23458_CHEMBL5404261,0.3416,False
P23458_CHEMBL5441087,0.3372,False
P23458_CHEMBL5440017,0.3218,False
P23458_CHEMBL5434116,0.366,False
P23458_CHEMBL5396523,0.3333,False
P23458_CHEMBL5423894,0.3416,False
P23458_CHEMBL5424497,0.3691,False
P23458_CHEMBL5409953,0.4849,False
P23458_CHEMBL5422886,0.4856,False
P23458_CHEMBL5412967,0.446,False
P23458_CHEMBL5417371,0.3975,False
P23458_CHEMBL5440832,0.321,False
P23458_CHEMBL5417190,0.3333,False
P23458_CHEMBL5404411,0.3975,False
P23458_CHEMBL5436647,0.3027,False
P23458_CHEMBL5431456,0.324,False
P23458_CHEMBL5396190,0.3381,False
P23458_CHEMBL5438882,0.3333,False
P23458_CHEMBL5424372,0.3333,False
P23458_CHEMBL5436482,0.321,False
P23458_CHEMBL5407329,0.5078,False
P23458_CHEMBL5407260,0.4231,False
P23458_CHEMBL5396554,0.4231,False
P23458_CHEMBL5415586,0.4844,False
P23458_CHEMBL5409666,0.5332,False
P23458_CHEMBL5433426,0.4844,False
P23458_CHEMBL5395378,0.4058,False
P23458_CHEMBL5420468,0.5952,False
P23458_CHEMBL5408994,0.375,False
P23458_CHEMBL5419978,0.3206,False
P23458_CHEMBL5435482,0.425,False
P23458_CHEMBL5398464,0.5557,False
P23458_CHEMBL5440510,0.3972,False
P23458_CHEMBL5438892,0.375,False
P23458_CHEMBL5412619,0.3718,False
P23458_CHEMBL5400209,0.5635,False
P23458_CHEMBL5437261,0.4126,False
P23458_CHEMBL5428461,0.4546,False
P23458_CHEMBL5419271,0.3462,False
P23458_CHEMBL5436383,0.3601,False
P23458_CHEMBL5431257,0.4844,False
P23458_CHEMBL5440264,0.366,False
P23458_CHEMBL5420928,0.325,False
P23458_CHEMBL5413489,0.2988,False
P23458_CHEMBL5417745,0.3442,False
P23458_CHEMBL5414410,0.3425,False
P23458_CHEMBL5431565,0.3293,False
P23458_CHEMBL5398705,0.3506,False
P23458_CHEMBL5423237,0.4133,False
P23458_CHEMBL5411082,0.3462,False
P23458_CHEMBL5424761,0.4639,False
P23458_CHEMBL5394914,0.3442,False
P23458_CHEMBL5421116,0.623,False
P23458_CHEMBL5422793,0.623,False
P23458_CHEMBL5418073,0.2976,False
P23458_CHEMBL5407116,0.3164,False
P23458_CHEMBL5422110,0.4119,False
P23458_CHEMBL5430869,0.4038,False
P24941_CHEMBL5416233,0.4707,False
P24941_CHEMBL5414905,0.6001,False
P24941_CHEMBL5399420,0.407,False
P24941_CHEMBL5428330,0.4067,False
P24941_CHEMBL5417371,0.3975,False
P24941_CHEMBL5440832,0.321,False
P24941_CHEMBL5417190,0.3333,False
P24941_CHEMBL5404411,0.3975,False
P24941_CHEMBL5436647,0.3027,False
P24941_CHEMBL5431456,0.324,False
P24941_CHEMBL5396190,0.3381,False
P24941_CHEMBL5438882,0.3333,False
P24941_CHEMBL5424372,0.3333,False
P24941_CHEMBL5427047,0.5356,False
P24941_CHEMBL5436482,0.321,False
P24941_CHEMBL5401267,0.4482,False
P24941_CHEMBL5413620,0.5454,False
P24941_CHEMBL5407688,0.4285,False
P24941_CHEMBL5434594,0.5264,False
P24941_CHEMBL5440790,0.5264,False
P24941_CHEMBL5428382,0.5171,False
P24941_CHEMBL5410597,0.5171,False
P24941_CHEMBL5427324,0.5083,False
P24941_CHEMBL5421310,0.5171,False
P24941_CHEMBL5406341,0.5171,False
P24941_CHEMBL5439522,0.5171,False
P24941_CHEMBL5421048,0.5171,False
P24941_CHEMBL5394608,0.5083,False
P24941_CHEMBL5394312,0.5454,False
P24941_CHEMBL5412165,0.4614,False
P24941_CHEMBL5439308,0.3235,False
P24941_CHEMBL5407777,0.4285,False
P24941_CHEMBL5414410,0.3425,False
P24941_CHEMBL5431565,0.3293,False
P24941_CHEMBL5435746,0.3472,False
P24941_CHEMBL5398705,0.3506,False
P24941_CHEMBL5435410,0.4897,False
P24941_CHEMBL5432928,0.3728,False
P24941_CHEMBL5400738,0.4897,False
P24941_CHEMBL5427192,0.4443,False
P24941_CHEMBL5423185,0.4614,False
P24941_CHEMBL5423683,0.4285,False
P24941_CHEMBL5412113,0.5659,False
P24941_CHEMBL5404611,0.4897,False
P24941_CHEMBL5401897,0.4561,False
P24941_CHEMBL5432063,0.4614,False
P24941_CHEMBL5423237,0.4133,False
P24941_CHEMBL5424761,0.4639,False
P24941_CHEMBL5418073,0.2976,False
P24941_CHEMBL5407116,0.3164,False
P27338_CHEMBL5417937,0.3923,False
P27338_CHEMBL5428315,0.3242,False
P27338_CHEMBL5434825,0.3037,False
P27338_CHEMBL5395648,0.2903,False
P27338_CHEMBL5402309,0.4629,False
P27338_CHEMBL5399743,0.353,False
P27338_CHEMBL5400613,0.3921,False
P27338_CHEMBL5411972,0.3269,False
P27338_CHEMBL5434514,0.3506,False
P27338_CHEMBL5425979,0.3479,False
P27338_CHEMBL5440858,0.3333,False
P27338_CHEMBL5427590,0.3428,False
P27338_CHEMBL5419792,0.3635,False
P27338_CHEMBL5414346,0.323,False
P27338_CHEMBL5423119,0.323,False
P27338_CHEMBL5430666,0.4126,False
P27338_CHEMBL5399671,0.3384,False
P27338_CHEMBL5409741,0.4155,False
P27338_CHEMBL5433292,0.3333,False
P27338_CHEMBL5402353,0.4231,False
P27338_CHEMBL5404978,0.4033,False
P27338_CHEMBL5406273,0.4204,False
P27338_CHEMBL5428685,0.6514,False
P27338_CHEMBL5399314,0.3384,False
P27338_CHEMBL5416870,0.3049,False
P27338_CHEMBL5438815,0.4243,False
P27338_CHEMBL5427855,0.3374,False
P27338_CHEMBL5438218,0.3333,False
P27338_CHEMBL5393927,0.3928,False
P27338_CHEMBL5436279,0.3799,False
P27338_CHEMBL5422519,0.7002,False
P27338_CHEMBL5406099,0.3684,False
P27338_CHEMBL5415952,0.3447,False
P27338_CHEMBL5416702,0.3674,False
P27338_CHEMBL5403831,0.3921,False
P27338_CHEMBL5415563,0.3867,False
P27338_CHEMBL5413841,0.4067,False
P27338_CHEMBL5403156,0.4363,False
P27338_CHEMBL5398332,0.3726,False
P27338_CHEMBL5404106,0.3167,False
P27338_CHEMBL5423573,0.2708,False
P27338_CHEMBL5400090,0.3921,False
P27338_CHEMBL5403314,0.3333,False
P27338_CHEMBL5403469,0.3704,False
P27338_CHEMBL5404959,0.3491,False
P27338_CHEMBL5395261,0.4067,False
P27338_CHEMBL5416897,0.4167,False
P27338_CHEMBL5396287,0.3845,False
P27338_CHEMBL5394729,0.3713,False
P27338_CHEMBL5436440,0.3333,False
P27338_CHEMBL5430903,0.2827,False
P27338_CHEMBL5399676,0.3108,False
P27338_CHEMBL5419856,0.3518,False
P27338_CHEMBL5416185,0.375,False
P27338_CHEMBL5423045,0.386,False
P27338_CHEMBL5417198,0.4465,False
P27338_CHEMBL5425546,0.5688,False
P27338_CHEMBL5415156,0.7446,False
P27338_CHEMBL5416761,0.5093,False
P27338_CHEMBL5431945,0.6938,False
P27338_CHEMBL5395527,0.4341,False
P27338_CHEMBL5396512,0.4695,False
P27338_CHEMBL5424650,0.3728,False
P27338_CHEMBL5423810,0.4106,False
P27338_CHEMBL5415650,0.5488,False
P27338_CHEMBL5431708,0.3547,False
P27338_CHEMBL5414093,0.3582,False
P27338_CHEMBL5434761,0.4385,False
P27338_CHEMBL5399687,0.3479,False
P27338_CHEMBL5399540,0.3333,False
P27338_CHEMBL5436231,0.3438,False
P27338_CHEMBL5408055,0.3333,False
P27338_CHEMBL5404165,0.3438,False
P27338_CHEMBL5395788,0.3923,False
P27338_CHEMBL5398537,0.3923,False
P27338_CHEMBL5408318,0.3923,False
P27338_CHEMBL5410682,0.449,False
P27338_CHEMBL5421285,0.449,False
P27338_CHEMBL5425310,0.3491,False
P27338_CHEMBL5417092,0.4285,False
P27338_CHEMBL5437538,0.3333,False
P27338_CHEMBL5422460,0.3518,False
P27338_CHEMBL5422732,0.2881,False
P27338_CHEMBL5438053,0.2812,False
P27338_CHEMBL5402945,0.2742,False
P27338_CHEMBL5434678,0.3381,False
P27338_CHEMBL5418924,0.4167,False
P27338_CHEMBL5428671,0.366,False
P27338_CHEMBL5428196,0.4199,False
P27338_CHEMBL5433019,0.4363,False
P27338_CHEMBL5399496,0.3958,False
P27338_CHEMBL5413087,0.3831,False
P27338_CHEMBL5433787,0.3293,False
P27338_CHEMBL5429656,0.377,False
P27338_CHEMBL5421246,0.5801,False
P27338_CHEMBL5437543,0.5488,False
P27338_CHEMBL5423398,0.4036,False
P27338_CHEMBL5423186,0.5508,False
P27338_CHEMBL5426795,0.4807,False
P27338_CHEMBL5434275,0.4482,False
P27338_CHEMBL5400189,0.4727,False
P27338_CHEMBL5404200,0.7827,False
P27338_CHEMBL5431507,0.7021,False
P27338_CHEMBL5406057,0.426,False
P27338_CHEMBL5432117,0.604,False
P27338_CHEMBL5403995,0.5508,False
P27338_CHEMBL5401875,0.4375,False
P27338_CHEMBL5401572,0.4221,False
P27338_CHEMBL5407170,0.311,False
P27338_CHEMBL5440632,0.2979,False
P27338_CHEMBL5394801,0.3708,False
P27338_CHEMBL5441072,0.4167,False
P27338_CHEMBL5430381,0.375,False
P27338_CHEMBL5414652,0.3809,False
P27338_CHEMBL5415223,0.3401,False
P27338_CHEMBL5398247,0.3401,False
P27338_CHEMBL5418090,0.3691,False
P27338_CHEMBL5426461,0.4426,False
P27338_CHEMBL5400685,0.3936,False
P27338_CHEMBL5428123,0.4348,False
P27338_CHEMBL5438301,0.3225,False
P27338_CHEMBL5394462,0.3333,False
P27338_CHEMBL5427279,0.3381,False
P27338_CHEMBL5432246,0.4167,False
P28223_CHEMBL5433300,0.3157,False
P28223_CHEMBL5405562,0.3438,False
P28223_CHEMBL5406900,0.2744,False
P28223_CHEMBL5397704,0.3076,False
P28223_CHEMBL5405414,0.2898,False
P28223_CHEMBL5419441,0.3284,False
P28223_CHEMBL5416678,0.2771,False
P28223_CHEMBL5433857,0.2949,False
P28223_CHEMBL5400892,0.2817,False
P28223_CHEMBL5410706,0.3521,False
P28223_CHEMBL5420304,0.2876,False
P28223_CHEMBL5434373,0.2805,False
P28223_CHEMBL5416642,0.4036,False
P28223_CHEMBL5412886,0.4167,False
P28223_CHEMBL5424897,0.2952,False
P28223_CHEMBL5409134,0.2942,False
P28223_CHEMBL5437660,0.3037,False
P28223_CHEMBL5408223,0.3101,False
P28223_CHEMBL5404054,0.3044,False
P28223_CHEMBL5436003,0.3384,False
P28223_CHEMBL5423649,0.2708,False
P28223_CHEMBL5395867,0.3,False
P28223_CHEMBL5406837,0.2749,False
P28223_CHEMBL5397523,0.3201,False
P28223_CHEMBL5434229,0.3164,False
P28223_CHEMBL5431103,0.3672,False
P28223_CHEMBL5422870,0.3333,False
P28223_CHEMBL5403204,0.3447,False
P28223_CHEMBL5418283,0.4312,False
P28223_CHEMBL5409227,0.4167,False
P28223_CHEMBL5409419,0.5,False
P28223_CHEMBL5426242,0.3069,False
P28223_CHEMBL5415412,0.4312,False
P28223_CHEMBL5425252,0.3516,False
P28223_CHEMBL5400232,0.3538,False
P28223_CHEMBL5404031,0.4312,False
P28223_CHEMBL5407925,0.2793,False
P28223_CHEMBL5402096,0.303,False
P28223_CHEMBL5409782,0.3691,False
P28223_CHEMBL5419552,0.375,False
P28223_CHEMBL5422180,0.3809,False
P28223_CHEMBL5435580,0.405,False
P28223_CHEMBL5411002,0.4067,False
P28223_CHEMBL5424052,0.4067,False
P28223_CHEMBL5422196,0.4363,False
P28223_CHEMBL5429491,0.4285,False
P28223_CHEMBL5395668,0.4375,False
P28223_CHEMBL5439203,0.4443,False
P28223_CHEMBL5436641,0.3416,False
P28223_CHEMBL5429826,0.3257,False
P28223_CHEMBL5409331,0.2708,False
P28223_CHEMBL5428071,0.2708,False
P28223_CHEMBL5394464,0.2769,False
P28223_CHEMBL5429818,0.2754,False
P28335_CHEMBL5424897,0.2952,False
P28335_CHEMBL5409134,0.2942,False
P28335_CHEMBL5437660,0.3037,False
P28335_CHEMBL5408223,0.3101,False
P28335_CHEMBL5404054,0.3044,False
P28335_CHEMBL5434229,0.3164,False
P28335_CHEMBL5431103,0.3672,False
P28335_CHEMBL5418283,0.4312,False
P28335_CHEMBL5430057,0.3,False
P28335_CHEMBL5409227,0.4167,False
P28335_CHEMBL5427640,0.2764,False
P28335_CHEMBL5409419,0.5,False
P28335_CHEMBL5426242,0.3069,False
P28335_CHEMBL5395233,0.2622,False
P28335_CHEMBL5436641,0.3416,False
P28335_CHEMBL5429826,0.3257,False
P28335_CHEMBL5409331,0.2708,False
P28335_CHEMBL5435945,0.2708,False
P28335_CHEMBL5428071,0.2708,False
P28335_CHEMBL5394464,0.2769,False
P28335_CHEMBL5441076,0.2983,False
P28335_CHEMBL5432740,0.2463,False
P28907_CHEMBL5423247,0.3044,False
P28907_CHEMBL5397412,0.2898,False
P28907_CHEMBL5403659,0.2986,False
P28907_CHEMBL5395994,0.2856,False
P28907_CHEMBL5421625,0.2874,False
P28907_CHEMBL5405886,0.3,False
P28907_CHEMBL5404154,0.3059,False
P28907_CHEMBL5415804,0.3333,False
P28907_CHEMBL5432974,0.3125,False
P28907_CHEMBL5434557,0.3125,False
P28907_CHEMBL5427100,0.2969,False
P28907_CHEMBL5395515,0.3125,False
P28907_CHEMBL5415574,0.3647,False
P28907_CHEMBL5430964,0.3279,False
P28907_CHEMBL5429970,0.3279,False
P28907_CHEMBL5440312,0.3538,False
P28907_CHEMBL5405079,0.4194,False
P28907_CHEMBL5434460,0.3333,False
P28907_CHEMBL5431367,0.3044,False
P28907_CHEMBL5436110,0.3276,False
P28907_CHEMBL5417850,0.3333,False
P28907_CHEMBL5434181,0.3333,False
P28907_CHEMBL5436403,0.3108,False
P28907_CHEMBL5426011,0.3704,False
P28907_CHEMBL5401022,0.3538,False
P28907_CHEMBL5440681,0.3384,False
P28907_CHEMBL5398114,0.3066,False
P28907_CHEMBL5425216,0.3333,False
P28907_CHEMBL5418653,0.3606,False
P28907_CHEMBL5424500,0.3684,False
P28907_CHEMBL5410644,0.3538,False
P28907_CHEMBL5396888,0.3733,False
P28907_CHEMBL5414411,0.375,False
P28907_CHEMBL5427901,0.3384,False
P28907_CHEMBL5420517,0.3552,False
P28907_CHEMBL5437449,0.3513,False
P28907_CHEMBL5424631,0.3,False
P29274_CHEMBL5416209,0.25,False
P29274_CHEMBL5405570,0.2693,False
P29274_CHEMBL5393920,0.2693,False
P29274_CHEMBL5436220,0.2354,False
P29274_CHEMBL5421109,0.2366,False
P29274_CHEMBL5427211,0.2316,False
P29274_CHEMBL5422711,0.2255,False
P29274_CHEMBL5437109,0.2837,False
P29274_CHEMBL5395897,0.2856,False
P29274_CHEMBL5399921,0.4075,False
P29274_CHEMBL5439422,0.2842,False
P29274_CHEMBL5404268,0.3333,False
P29274_CHEMBL5402843,0.3,False
P29274_CHEMBL5416491,0.3044,False
P29274_CHEMBL5416911,0.3333,False
P29274_CHEMBL5429151,0.2913,False
P29274_CHEMBL5410668,0.2974,False
P29274_CHEMBL5430246,0.3684,False
P29274_CHEMBL5426841,0.25,False
P29274_CHEMBL5413371,0.2559,False
P29274_CHEMBL5438060,0.2825,False
P29274_CHEMBL5439885,0.3066,False
P29274_CHEMBL5399566,0.2986,False
P29274_CHEMBL5433808,0.3027,False
P29274_CHEMBL5415792,0.2842,False
P29274_CHEMBL5437168,0.2727,False
P29274_CHEMBL5401706,0.2986,False
P29274_CHEMBL5398651,0.2986,False
P29274_CHEMBL5401410,0.2986,False
P29274_CHEMBL5408699,0.2986,False
P29274_CHEMBL5426226,0.3293,False
P29274_CHEMBL5422621,0.2876,False
P29274_CHEMBL5408447,0.3103,False
P29274_CHEMBL5397080,0.3152,False
P29274_CHEMBL5400341,0.302,False
P29274_CHEMBL5417712,0.3108,False
P29274_CHEMBL5412117,0.3333,False
P29274_CHEMBL5422530,0.3425,False
P29274_CHEMBL5415529,0.3333,False
P29274_CHEMBL5408468,0.3965,False
P29274_CHEMBL5405584,0.2876,False
P29274_CHEMBL5420888,0.2749,False
P29274_CHEMBL5427931,0.4546,False
P29274_CHEMBL5419573,0.3215,False
P29274_CHEMBL5395100,0.2942,False
P29274_CHEMBL5438754,0.2844,False
P29597_CHEMBL5418687,0.2896,False
P29597_CHEMBL5396134,0.3425,False
P29597_CHEMBL5414765,0.3376,False
P29597_CHEMBL5394367,0.3098,False
P29597_CHEMBL5424439,0.457,False
P29597_CHEMBL5417474,0.4507,False
P29597_CHEMBL5395839,0.457,False
P29597_CHEMBL5403897,0.4639,False
P29597_CHEMBL5420083,0.4783,False
P29597_CHEMBL5420971,0.4775,False
P29597_CHEMBL5424098,0.3333,False
P29597_CHEMBL5403272,0.3142,False
P29597_CHEMBL5423387,0.3374,False
P29597_CHEMBL5430795,0.3293,False
P29597_CHEMBL5405043,0.3293,False
P29597_CHEMBL5410919,0.3293,False
P29597_CHEMBL5435417,0.3293,False
P29597_CHEMBL5439582,0.3545,False
P29597_CHEMBL5427932,0.3457,False
P29597_CHEMBL5405140,0.3501,False
P29597_CHEMBL5404261,0.3416,False
P29597_CHEMBL5441087,0.3372,False
P29597_CHEMBL5440017,0.3218,False
P29597_CHEMBL5434116,0.366,False
P29597_CHEMBL5396523,0.3333,False
P29597_CHEMBL5423894,0.3416,False
P29597_CHEMBL5424497,0.3691,False
P29597_CHEMBL5438635,0.3296,False
P29597_CHEMBL5409953,0.4849,False
P29597_CHEMBL5422886,0.4856,False
P29597_CHEMBL5412967,0.446,False
P29597_CHEMBL5407329,0.5078,False
P29597_CHEMBL5407260,0.4231,False
P29597_CHEMBL5396554,0.4231,False
P29597_CHEMBL5415586,0.4844,False
P29597_CHEMBL5409666,0.5332,False
P29597_CHEMBL5433426,0.4844,False
P29597_CHEMBL5408994,0.375,False
P29597_CHEMBL5419978,0.3206,False
P29597_CHEMBL5435482,0.425,False
P29597_CHEMBL5440510,0.3972,False
P29597_CHEMBL5438892,0.375,False
P29597_CHEMBL5412619,0.3718,False
P29597_CHEMBL5437653,0.5635,False
P29597_CHEMBL5400209,0.5635,False
P29597_CHEMBL5437261,0.4126,False
P29597_CHEMBL5431257,0.4844,False
P29597_CHEMBL5440264,0.366,False
P29597_CHEMBL5413489,0.2988,False
P29597_CHEMBL5429461,0.3572,False
P29597_CHEMBL5422793,0.623,False
P31153_CHEMBL5405042,0.303,False
P31153_CHEMBL5402991,0.2637,False
P31153_CHEMBL5395201,0.3718,False
P31153_CHEMBL5415073,0.3113,False
P31153_CHEMBL5400994,0.281,False
P31153_CHEMBL5412431,0.2637,False
P31153_CHEMBL5437430,0.3,False
P31153_CHEMBL5419227,0.26,False
P31153_CHEMBL5418094,0.2888,False
P31153_CHEMBL5440991,0.25,False
P31153_CHEMBL5412125,0.2554,False
P31153_CHEMBL5425823,0.3069,False
P31153_CHEMBL5401515,0.3035,False
P31153_CHEMBL5430139,0.2971,False
P31153_CHEMBL5434352,0.2449,False
P31153_CHEMBL5423083,0.25,False
P31153_CHEMBL5432232,0.2578,False
P31153_CHEMBL5397124,0.2717,False
P31153_CHEMBL5405749,0.3,False
P31153_CHEMBL5435278,0.3718,False
P31153_CHEMBL5419203,0.4167,False
P31153_CHEMBL5413291,0.3948,False
P31153_CHEMBL5406558,0.3672,False
P31153_CHEMBL5409231,0.3718,False
P31153_CHEMBL5405041,0.3672,False
P31153_CHEMBL5422027,0.3672,False
P31153_CHEMBL5399691,0.3672,False
P31153_CHEMBL5426479,0.3718,False
P31153_CHEMBL5399738,0.2527,False
P31153_CHEMBL5413811,0.2686,False
P31153_CHEMBL5427061,0.3027,False
P31153_CHEMBL5426003,0.2581,False
P31153_CHEMBL5419023,0.2656,False
P31153_CHEMBL5413791,0.2969,False
P31153_CHEMBL5422860,0.2969,False
P31153_CHEMBL5401688,0.2922,False
P31153_CHEMBL5399741,0.3142,False
P31153_CHEMBL5411162,0.2817,False
P31153_CHEMBL5439586,0.2676,False
P31153_CHEMBL5407969,0.2969,False
P31153_CHEMBL5420391,0.2537,False
P31153_CHEMBL5393737,0.2527,False
P31153_CHEMBL5403351,0.3572,False
P31153_CHEMBL5436630,0.3076,False
P31153_CHEMBL5425116,0.3472,False
P31153_CHEMBL5439496,0.2986,False
P31153_CHEMBL5398803,0.2974,False
P31153_CHEMBL5431494,0.3242,False
P31153_CHEMBL5433315,0.2942,False
P31153_CHEMBL5438211,0.2676,False
P34913_CHEMBL5433817,0.2949,False
P34913_CHEMBL5435984,0.2546,False
P34913_CHEMBL5404981,0.2455,False
P34913_CHEMBL5430033,0.2917,False
P34913_CHEMBL5432207,0.2783,False
P34913_CHEMBL5414017,0.2871,False
P34913_CHEMBL5405712,0.3289,False
P34913_CHEMBL5419231,0.2874,False
P34913_CHEMBL5438968,0.2891,False
P34913_CHEMBL5406085,0.29,False
P34913_CHEMBL5396859,0.2749,False
P34913_CHEMBL5423765,0.3076,False
P34913_CHEMBL5402713,0.2783,False
P34913_CHEMBL5394017,0.2954,False
P34913_CHEMBL5427173,0.2778,False
P34913_CHEMBL5429531,0.2888,False
P34913_CHEMBL5425833,0.2595,False
P34913_CHEMBL5430521,0.301,False
P34913_CHEMBL5431410,0.2605,False
P34913_CHEMBL5431664,0.2771,False
P34913_CHEMBL5435879,0.2559,False
P34913_CHEMBL5434178,0.2477,False
P34913_CHEMBL5399542,0.2727,False
P34913_CHEMBL5420723,0.2578,False
P34913_CHEMBL5435557,0.2654,False
P34913_CHEMBL5423755,0.2632,False
P34913_CHEMBL5410246,0.3235,False
P34913_CHEMBL5421307,0.3052,False
P34913_CHEMBL5395369,0.3999,False
P34913_CHEMBL5437028,0.2727,False
P34913_CHEMBL5397730,0.282,False
P34913_CHEMBL5422052,0.2688,False
P34913_CHEMBL5414179,0.3076,False
P34913_CHEMBL5431497,0.3066,False
P34913_CHEMBL5425040,0.293,False
P34913_CHEMBL5433621,0.3101,False
P34913_CHEMBL5424246,0.3069,False
P34913_CHEMBL5421374,0.293,False
P34913_CHEMBL5399478,0.3164,False
P34913_CHEMBL5417426,0.3171,False
P34913_CHEMBL5412026,0.2759,False
P34913_CHEMBL5433624,0.2981,False
P34913_CHEMBL5429004,0.3235,False
P34913_CHEMBL5415121,0.3066,False
P34913_CHEMBL5429256,0.2524,False
P34913_CHEMBL5404352,0.2737,False
P34913_CHEMBL5435276,0.2637,False
P34913_CHEMBL5403016,0.2637,False
P34913_CHEMBL5417008,0.2871,False
P34913_CHEMBL5410521,0.2588,False
P34913_CHEMBL5414609,0.2786,False
P34913_CHEMBL5428998,0.2913,False
P34913_CHEMBL5437010,0.261,False
P34913_CHEMBL5410982,0.2727,False
P34913_CHEMBL5437647,0.2788,False
P34913_CHEMBL5406849,0.3384,False
P34913_CHEMBL5428089,0.373,False
P34913_CHEMBL5411642,0.324,False
P34913_CHEMBL5415470,0.3286,False
P34913_CHEMBL5418650,0.3479,False
P34913_CHEMBL5420193,0.3235,False
P34913_CHEMBL5426753,0.3142,False
P34913_CHEMBL5411340,0.3691,False
P34913_CHEMBL5435336,0.3572,False
P34913_CHEMBL5438483,0.3333,False
P34913_CHEMBL5411847,0.3333,False
P34913_CHEMBL5415175,0.3135,False
P34913_CHEMBL5408127,0.4153,False
P34913_CHEMBL5407621,0.4219,False
P34913_CHEMBL5439306,0.3384,False
P34972_CHEMBL5420560,0.2522,False
P34972_CHEMBL5423328,0.25,False
P34972_CHEMBL5406438,0.2703,False
P34972_CHEMBL5403405,0.2927,False
P34972_CHEMBL5411459,0.3552,False
P34972_CHEMBL5415690,0.356,False
P34972_CHEMBL5421210,0.3289,False
P34972_CHEMBL5418589,0.356,False
P34972_CHEMBL5437097,0.3125,False
P34972_CHEMBL5422404,0.3201,False
P34972_CHEMBL5409471,0.3289,False
P34972_CHEMBL5428372,0.2898,False
P34972_CHEMBL5419335,0.3188,False
P34972_CHEMBL5406967,0.3064,False
P34972_CHEMBL5410025,0.3621,False
P34972_CHEMBL5422557,0.3242,False
P34972_CHEMBL5430360,0.3188,False
P34972_CHEMBL5421463,0.2917,False
P34972_CHEMBL5409303,0.3044,False
P34972_CHEMBL5395270,0.311,False
P34972_CHEMBL5416421,0.3147,False
P34972_CHEMBL5429476,0.3091,False
P34972_CHEMBL5430169,0.3167,False
P34972_CHEMBL5411397,0.3064,False
P34972_CHEMBL5412500,0.3015,False
P34972_CHEMBL5414873,0.314,False
P34972_CHEMBL5409074,0.2969,False
P34972_CHEMBL5405774,0.3188,False
P34972_CHEMBL5417553,0.342,False
P34972_CHEMBL5415150,0.3733,False
P35372_CHEMBL5413043,0.6978,False
P35372_CHEMBL5435390,0.4919,False
P35372_CHEMBL5402755,0.5576,False
P35372_CHEMBL5398409,0.324,False
P35372_CHEMBL5408683,0.324,False
P35372_CHEMBL5406692,0.6978,False
P35372_CHEMBL5435537,0.75,False
P35372_CHEMBL5403243,0.3386,False
P35372_CHEMBL5435711,0.3501,False
P35372_CHEMBL5415842,0.2827,False
P35372_CHEMBL5415691,0.3809,False
P35372_CHEMBL5413237,0.2791,False
P35372_CHEMBL5407845,0.2299,False
P35372_CHEMBL5413536,0.3157,False
P35372_CHEMBL5397609,0.2715,False
P35372_CHEMBL5410159,0.2715,False
P35372_CHEMBL5409322,0.2837,False
P35372_CHEMBL5412606,0.3076,False
P35372_CHEMBL5421714,0.3298,False
P35372_CHEMBL5395539,0.2686,False
P35372_CHEMBL5398913,0.3015,False
P35372_CHEMBL5436551,0.3015,False
P35372_CHEMBL5407379,0.323,False
P35372_CHEMBL5421526,0.3667,False
P35372_CHEMBL5429557,0.3147,False
P35372_CHEMBL5437720,0.3582,False
P35372_CHEMBL5417643,0.3281,False
P35372_CHEMBL5418730,0.2466,False
P35372_CHEMBL5407747,0.3828,False
P35372_CHEMBL5425944,0.4211,False
P35372_CHEMBL5413807,0.2891,False
P35372_CHEMBL5429207,0.3157,False
P35372_CHEMBL5423250,0.2922,False
P35372_CHEMBL5400356,0.3013,False
P35372_CHEMBL5401204,0.2314,False
P35408_CHEMBL5436396,0.4028,False
P35408_CHEMBL5429723,0.4324,False
P35408_CHEMBL5414713,0.5693,False
P35408_CHEMBL5426459,0.5537,False
P35408_CHEMBL5416297,0.446,False
P35408_CHEMBL5408721,0.4268,False
P35408_CHEMBL5395204,0.4329,False
P35408_CHEMBL5421486,0.4729,False
P35408_CHEMBL5437320,0.5142,False
P35408_CHEMBL5430051,0.5078,False
P35408_CHEMBL5405516,0.4348,False
P35408_CHEMBL5407123,0.4265,False
P35408_CHEMBL5433739,0.4265,False
P35408_CHEMBL5435929,0.4478,False
P35408_CHEMBL5426990,0.4478,False
P35408_CHEMBL5427471,0.4226,False
P35408_CHEMBL5394316,0.4265,False
P35408_CHEMBL5431483,0.4531,False
P35408_CHEMBL5419736,0.446,False
P35408_CHEMBL5413066,0.4458,False
P35408_CHEMBL5427264,0.4478,False
P35408_CHEMBL5410514,0.4204,False
P35408_CHEMBL5430749,0.4546,False
P35408_CHEMBL5426152,0.3206,False
P35408_CHEMBL5402258,0.3242,False
P35408_CHEMBL5434593,0.3936,False
P35408_CHEMBL5401228,0.4119,False
P35408_CHEMBL5411028,0.4285,False
P35408_CHEMBL5411223,0.4189,False
P35408_CHEMBL5401935,0.3999,False
P35408_CHEMBL5408723,0.3816,False
P35408_CHEMBL5414398,0.4507,False
P35408_CHEMBL5394484,0.3672,False
P35408_CHEMBL5428393,0.3611,False
P35408_CHEMBL5427544,0.3948,False
P35408_CHEMBL5402938,0.3948,False
P35408_CHEMBL5393749,0.3918,False
P35408_CHEMBL5426943,0.4285,False
P35408_CHEMBL5427672,0.4246,False
P35408_CHEMBL5433721,0.3896,False
P35408_CHEMBL5395138,0.4167,False
P35408_CHEMBL5435216,0.5073,False
