compound_id,simstd_davis3d,ik1_davis3d
P29274_CHEMBL5393920,0.2267,False
P29274_CHEMBL5436220,0.1578,False
P29274_CHEMBL5421109,0.1565,False
P29274_CHEMBL5427211,0.1517,False
P29274_CHEMBL5422711,0.1711,False
P29274_CHEMBL5437109,0.1631,False
P29274_CHEMBL5395897,0.1569,False
P29274_CHEMBL5399921,0.1504,False
P29274_CHEMBL5439422,0.1608,False
P29274_CHEMBL5404268,0.1938,False
P29274_CHEMBL5402843,0.2212,False
P29274_CHEMBL5416491,0.219,False
P29274_CHEMBL5416911,0.1855,False
P29274_CHEMBL5429151,0.1794,False
P29274_CHEMBL5410668,0.2,False
P29274_CHEMBL5430246,0.1818,False
P29274_CHEMBL5426841,0.1869,False
P29274_CHEMBL5413371,0.2,False
P29274_CHEMBL5438060,0.2285,False
P29274_CHEMBL5439885,0.1798,False
P29274_CHEMBL5399566,0.1688,False
P29274_CHEMBL5433808,0.171,False
P29274_CHEMBL5415792,0.1697,False
P29274_CHEMBL5437168,0.1649,False
P29274_CHEMBL5401706,0.1848,False
P29274_CHEMBL5398651,0.1848,False
P29274_CHEMBL5401410,0.1848,False
P29274_CHEMBL5408699,0.25,False
P29274_CHEMBL5426226,0.2106,False
P29274_CHEMBL5422621,0.1698,False
P29274_CHEMBL5408447,0.1666,False
P29274_CHEMBL5397080,0.184,False
P29274_CHEMBL5400341,0.1975,False
P29274_CHEMBL5417712,0.191,False
P29274_CHEMBL5412117,0.1888,False
P29274_CHEMBL5422530,0.1733,False
P29274_CHEMBL5415529,0.2122,False
P29274_CHEMBL5408468,0.2241,False
P29274_CHEMBL5405584,0.1691,False
P29274_CHEMBL5420888,0.1884,False
P29274_CHEMBL5427931,0.1708,False
P29274_CHEMBL5419573,0.1875,False
P29274_CHEMBL5395100,0.1554,False
P29274_CHEMBL5438754,0.1801,False
P29597_CHEMBL5418687,0.2268,False
P29597_CHEMBL5396134,0.2235,False
P29597_CHEMBL5414765,0.2151,False
P29597_CHEMBL5394367,0.2128,False
P29597_CHEMBL5424439,0.2258,False
P29597_CHEMBL5417474,0.2234,False
P29597_CHEMBL5395839,0.2314,False
P29597_CHEMBL5403897,0.2283,False
P29597_CHEMBL5420083,0.2136,False
P29597_CHEMBL5420971,0.2333,False
P29597_CHEMBL5424098,0.2747,False
P29597_CHEMBL5403272,0.2283,False
P29597_CHEMBL5423387,0.3076,False
P29597_CHEMBL5430795,0.3186,False
P29597_CHEMBL5405043,0.3044,False
P29597_CHEMBL5410919,0.2632,False
P29597_CHEMBL5435417,0.2632,False
P29597_CHEMBL5439582,0.2778,False
P29597_CHEMBL5427932,0.2747,False
P29597_CHEMBL5405140,0.2778,False
P29597_CHEMBL5404261,0.2688,False
P29597_CHEMBL5441087,0.2947,False
P29597_CHEMBL5440017,0.2979,False
P29597_CHEMBL5434116,0.2632,False
P29597_CHEMBL5396523,0.2659,False
P29597_CHEMBL5423894,0.2717,False
P29597_CHEMBL5424497,0.2188,False
P29597_CHEMBL5438635,0.2212,False
P29597_CHEMBL5409953,0.236,False
P29597_CHEMBL5422886,0.2095,False
P29597_CHEMBL5412967,0.217,False
P29597_CHEMBL5407329,0.2208,False
P29597_CHEMBL5407260,0.2661,False
P29597_CHEMBL5396554,0.2661,False
P29597_CHEMBL5415586,0.2316,False
P29597_CHEMBL5409666,0.25,False
P29597_CHEMBL5433426,0.241,False
P29597_CHEMBL5408994,0.2708,False
P29597_CHEMBL5419978,0.2766,False
P29597_CHEMBL5435482,0.2766,False
P29597_CHEMBL5440510,0.2791,False
P29597_CHEMBL5438892,0.236,False
P29597_CHEMBL5412619,0.2551,False
P29597_CHEMBL5437653,0.2273,False
P29597_CHEMBL5400209,0.2273,False
P29597_CHEMBL5437261,0.3022,False
P29597_CHEMBL5431257,0.2159,False
P29597_CHEMBL5440264,0.2874,False
P29597_CHEMBL5413489,0.2446,False
P29597_CHEMBL5429461,0.1683,False
P29597_CHEMBL5422793,0.191,False
P31153_CHEMBL5405042,0.2152,False
P31153_CHEMBL5402991,0.2053,False
P31153_CHEMBL5395201,0.2908,False
P31153_CHEMBL5415073,0.2323,False
P31153_CHEMBL5400994,0.2072,False
P31153_CHEMBL5412431,0.174,False
P31153_CHEMBL5437430,0.1802,False
P31153_CHEMBL5419227,0.1881,False
P31153_CHEMBL5418094,0.1881,False
P31153_CHEMBL5440991,0.2069,False
P31153_CHEMBL5412125,0.1794,False
P31153_CHEMBL5425823,0.2234,False
P31153_CHEMBL5401515,0.1881,False
P31153_CHEMBL5430139,0.2,False
P31153_CHEMBL5434352,0.1826,False
P31153_CHEMBL5423083,0.1788,False
P31153_CHEMBL5432232,0.2034,False
P31153_CHEMBL5397124,0.198,False
P31153_CHEMBL5405749,0.2018,False
P31153_CHEMBL5435278,0.2323,False
P31153_CHEMBL5419203,0.2556,False
P31153_CHEMBL5413291,0.236,False
P31153_CHEMBL5406558,0.2424,False
P31153_CHEMBL5409231,0.2908,False
P31153_CHEMBL5405041,0.2424,False
P31153_CHEMBL5422027,0.24,False
P31153_CHEMBL5399691,0.2551,False
P31153_CHEMBL5426479,0.2449,False
P31153_CHEMBL5399738,0.2,False
P31153_CHEMBL5413811,0.193,False
P31153_CHEMBL5427061,0.2255,False
P31153_CHEMBL5426003,0.1913,False
P31153_CHEMBL5419023,0.2639,False
P31153_CHEMBL5413791,0.2169,False
P31153_CHEMBL5422860,0.2135,False
P31153_CHEMBL5401688,0.2235,False
P31153_CHEMBL5399741,0.25,False
P31153_CHEMBL5411162,0.2703,False
P31153_CHEMBL5439586,0.2046,False
P31153_CHEMBL5407969,0.2236,False
P31153_CHEMBL5420391,0.2125,False
P31153_CHEMBL5393737,0.2035,False
P31153_CHEMBL5403351,0.2048,False
P31153_CHEMBL5436630,0.2179,False
P31153_CHEMBL5425116,0.2563,False
P31153_CHEMBL5439496,0.2024,False
P31153_CHEMBL5398803,0.2125,False
P31153_CHEMBL5431494,0.2073,False
P31153_CHEMBL5433315,0.2098,False
P31153_CHEMBL5438211,0.2048,False
P34913_CHEMBL5433817,0.1926,False
P34913_CHEMBL5435984,0.1965,False
P34913_CHEMBL5404981,0.1982,False
P34913_CHEMBL5430033,0.2142,False
P34913_CHEMBL5432207,0.1837,False
P34913_CHEMBL5414017,0.2354,False
P34913_CHEMBL5405712,0.22,False
P34913_CHEMBL5419231,0.1945,False
P34913_CHEMBL5438968,0.2222,False
P34913_CHEMBL5406085,0.193,False
P34913_CHEMBL5396859,0.1963,False
P34913_CHEMBL5423765,0.2111,False
P34913_CHEMBL5402713,0.1875,False
P34913_CHEMBL5394017,0.2041,False
P34913_CHEMBL5427173,0.2124,False
P34913_CHEMBL5429531,0.1881,False
P34913_CHEMBL5425833,0.2,False
P34913_CHEMBL5430521,0.1901,False
P34913_CHEMBL5431410,0.2119,False
P34913_CHEMBL5431664,0.1917,False
P34913_CHEMBL5435879,0.2034,False
P34913_CHEMBL5434178,0.1982,False
P34913_CHEMBL5399542,0.2021,False
P34913_CHEMBL5420723,0.2101,False
P34913_CHEMBL5435557,0.2018,False
P34913_CHEMBL5423755,0.2136,False
P34913_CHEMBL5410246,0.2142,False
P34913_CHEMBL5421307,0.2106,False
P34913_CHEMBL5395369,0.2474,False
P34913_CHEMBL5437028,0.2021,False
P34913_CHEMBL5397730,0.2,False
P34913_CHEMBL5422052,0.2322,False
P34913_CHEMBL5414179,0.1936,False
P34913_CHEMBL5431497,0.2476,False
P34913_CHEMBL5425040,0.2247,False
P34913_CHEMBL5433621,0.2411,False
P34913_CHEMBL5424246,0.2247,False
P34913_CHEMBL5421374,0.2294,False
P34913_CHEMBL5399478,0.2299,False
P34913_CHEMBL5417426,0.2439,False
P34913_CHEMBL5412026,0.213,False
P34913_CHEMBL5433624,0.213,False
P34913_CHEMBL5429004,0.215,False
P34913_CHEMBL5415121,0.2255,False
P34913_CHEMBL5429256,0.1947,False
P34913_CHEMBL5404352,0.2072,False
P34913_CHEMBL5435276,0.2322,False
P34913_CHEMBL5403016,0.1947,False
P34913_CHEMBL5417008,0.1964,False
P34913_CHEMBL5410521,0.2019,False
P34913_CHEMBL5414609,0.2075,False
P34913_CHEMBL5428998,0.2151,False
P34913_CHEMBL5437010,0.2136,False
P34913_CHEMBL5410982,0.2192,False
P34913_CHEMBL5437647,0.21,False
P34913_CHEMBL5406849,0.2065,False
P34913_CHEMBL5428089,0.2142,False
P34913_CHEMBL5411642,0.2605,False
P34913_CHEMBL5415470,0.2371,False
P34913_CHEMBL5418650,0.2255,False
P34913_CHEMBL5420193,0.2079,False
P34913_CHEMBL5426753,0.2039,False
P34913_CHEMBL5411340,0.2233,False
P34913_CHEMBL5435336,0.2371,False
P34913_CHEMBL5438483,0.2157,False
P34913_CHEMBL5411847,0.2347,False
P34913_CHEMBL5415175,0.261,False
P34913_CHEMBL5408127,0.2396,False
P34913_CHEMBL5407621,0.2178,False
P34913_CHEMBL5439306,0.1923,False
P34972_CHEMBL5420560,0.1714,False
P34972_CHEMBL5423328,0.1735,False
P34972_CHEMBL5406438,0.1635,False
P34972_CHEMBL5403405,0.1704,False
P34972_CHEMBL5411459,0.2142,False
P34972_CHEMBL5415690,0.1818,False
P34972_CHEMBL5421210,0.2125,False
P34972_CHEMBL5418589,0.1818,False
P34972_CHEMBL5437097,0.2551,False
P34972_CHEMBL5422404,0.1848,False
P34972_CHEMBL5409471,0.2125,False
P34972_CHEMBL5428372,0.1882,False
P34972_CHEMBL5419335,0.2151,False
P34972_CHEMBL5406967,0.196,False
P34972_CHEMBL5410025,0.184,False
P34972_CHEMBL5422557,0.1868,False
P34972_CHEMBL5430360,0.2209,False
P34972_CHEMBL5421463,0.1666,False
P34972_CHEMBL5409303,0.1724,False
P34972_CHEMBL5395270,0.1818,False
P34972_CHEMBL5416421,0.217,False
P34972_CHEMBL5429476,0.2162,False
P34972_CHEMBL5430169,0.198,False
P34972_CHEMBL5411397,0.1942,False
P34972_CHEMBL5412500,0.2524,False
P34972_CHEMBL5414873,0.2285,False
P34972_CHEMBL5409074,0.1875,False
P34972_CHEMBL5405774,0.2208,False
P34972_CHEMBL5417553,0.2073,False
P34972_CHEMBL5415150,0.1826,False
P35372_CHEMBL5413043,0.1605,False
P35372_CHEMBL5435390,0.1414,False
P35372_CHEMBL5402755,0.1538,False
P35372_CHEMBL5398409,0.1555,False
P35372_CHEMBL5408683,0.1555,False
P35372_CHEMBL5406692,0.1605,False
P35372_CHEMBL5435537,0.1666,False
P35372_CHEMBL5403243,0.1589,False
P35372_CHEMBL5435711,0.1605,False
P35372_CHEMBL5415842,0.2136,False
P35372_CHEMBL5415691,0.2449,False
P35372_CHEMBL5413237,0.1698,False
P35372_CHEMBL5407845,0.1802,False
P35372_CHEMBL5413536,0.1708,False
P35372_CHEMBL5397609,0.1899,False
P35372_CHEMBL5410159,0.1782,False
P35372_CHEMBL5409322,0.2234,False
P35372_CHEMBL5412606,0.2261,False
P35372_CHEMBL5421714,0.2252,False
P35372_CHEMBL5395539,0.2156,False
P35372_CHEMBL5398913,0.1837,False
P35372_CHEMBL5436551,0.1848,False
P35372_CHEMBL5407379,0.1604,False
P35372_CHEMBL5421526,0.1586,False
P35372_CHEMBL5429557,0.17,False
P35372_CHEMBL5437720,0.1718,False
P35372_CHEMBL5417643,0.1919,False
P35372_CHEMBL5418730,0.1971,False
P35372_CHEMBL5407747,0.2291,False
P35372_CHEMBL5425944,0.281,False
P35372_CHEMBL5413807,0.1981,False
P35372_CHEMBL5429207,0.2289,False
P35372_CHEMBL5423250,0.2095,False
P35372_CHEMBL5400356,0.2446,False
P35372_CHEMBL5401204,0.1681,False
P35408_CHEMBL5436396,0.2151,False
P35408_CHEMBL5429723,0.2222,False
P35408_CHEMBL5414713,0.2128,False
P35408_CHEMBL5426459,0.2151,False
P35408_CHEMBL5416297,0.2142,False
P35408_CHEMBL5408721,0.2476,False
P35408_CHEMBL5395204,0.2142,False
P35408_CHEMBL5421486,0.2391,False
P35408_CHEMBL5437320,0.2041,False
P35408_CHEMBL5430051,0.2142,False
P35408_CHEMBL5405516,0.2046,False
P35408_CHEMBL5407123,0.2245,False
P35408_CHEMBL5433739,0.2307,False
P35408_CHEMBL5435929,0.2472,False
P35408_CHEMBL5426990,0.2197,False
P35408_CHEMBL5427471,0.1855,False
P35408_CHEMBL5394316,0.2245,False
P35408_CHEMBL5431483,0.2299,False
P35408_CHEMBL5419736,0.2188,False
P35408_CHEMBL5413066,0.2059,False
P35408_CHEMBL5427264,0.2472,False
P35408_CHEMBL5410514,0.236,False
P35408_CHEMBL5430749,0.202,False
P35408_CHEMBL5426152,0.2169,False
P35408_CHEMBL5402258,0.22,False
P35408_CHEMBL5434593,0.2209,False
P35408_CHEMBL5401228,0.2529,False
P35408_CHEMBL5411028,0.2111,False
P35408_CHEMBL5411223,0.1948,False
P35408_CHEMBL5401935,0.2529,False
P35408_CHEMBL5408723,0.2247,False
P35408_CHEMBL5414398,0.2234,False
P35408_CHEMBL5394484,0.2222,False
P35408_CHEMBL5428393,0.2174,False
P35408_CHEMBL5427544,0.2559,False
P35408_CHEMBL5402938,0.2705,False
P35408_CHEMBL5393749,0.25,False
P35408_CHEMBL5426943,0.2289,False
P35408_CHEMBL5427672,0.2,False
P35408_CHEMBL5433721,0.2111,False
P35408_CHEMBL5395138,0.262,False
P35408_CHEMBL5435216,0.2325,False
P35408_CHEMBL5417603,0.2184,False
P35408_CHEMBL5438025,0.2128,False
P35408_CHEMBL5436556,0.2388,False
P35408_CHEMBL5407788,0.2118,False
P35408_CHEMBL5427584,0.1938,False
P35408_CHEMBL5403528,0.2059,False
P35408_CHEMBL5426457,0.2471,False
P35408_CHEMBL5405242,0.2159,False
P35408_CHEMBL5411952,0.2159,False
P35408_CHEMBL5424332,0.2615,False
P35408_CHEMBL5399302,0.2637,False
P35408_CHEMBL5397734,0.234,False
P35462_CHEMBL5399833,0.2815,False
P35462_CHEMBL5415691,0.2449,False
P35462_CHEMBL5413237,0.1698,False
P35462_CHEMBL5407845,0.1802,False
P35462_CHEMBL5420515,0.1632,False
P35462_CHEMBL5394838,0.1584,False
P35462_CHEMBL5410716,0.1938,False
P35462_CHEMBL5439212,0.1632,False
P35462_CHEMBL5399422,0.1632,False
P35462_CHEMBL5414499,0.165,False
P35462_CHEMBL5437148,0.1666,False
P35462_CHEMBL5399933,0.1666,False
P35462_CHEMBL5409939,0.1649,False
P35462_CHEMBL5399568,0.1959,False
P35462_CHEMBL5425375,0.1666,False
P35462_CHEMBL5399166,0.2048,False
P35462_CHEMBL5402269,0.174,False
P35462_CHEMBL5420387,0.1632,False
P35462_CHEMBL5410387,0.1927,False
P35462_CHEMBL5395272,0.1613,False
P35462_CHEMBL5438487,0.1648,False
P35462_CHEMBL5396616,0.1547,False
P35462_CHEMBL5433001,0.1975,False
P35462_CHEMBL5427065,0.2301,False
P35462_CHEMBL5424241,0.233,False
P35462_CHEMBL5409755,0.2377,False
P35462_CHEMBL5421925,0.2386,False
P35462_CHEMBL5415846,0.2316,False
P35462_CHEMBL5404807,0.2242,False
P35462_CHEMBL5425134,0.234,False
P35462_CHEMBL5440422,0.3298,False
P35462_CHEMBL5410159,0.1782,False
P35462_CHEMBL5409322,0.2234,False
P35462_CHEMBL5421714,0.2252,False
P35462_CHEMBL5436551,0.1848,False
P35462_CHEMBL5436957,0.2527,False
P35462_CHEMBL5420316,0.25,False
P35462_CHEMBL5426620,0.2554,False
P35462_CHEMBL5402212,0.2605,False
P35462_CHEMBL5433284,0.2703,False
P35462_CHEMBL5399129,0.2524,False
P35462_CHEMBL5421827,0.2578,False
P35462_CHEMBL5422870,0.2913,False
P35462_CHEMBL5428803,0.2048,False
P35462_CHEMBL5403204,0.2754,False
P35462_CHEMBL5439853,0.2754,False
P35462_CHEMBL5407341,0.3401,False
P35462_CHEMBL5417643,0.1919,False
P35462_CHEMBL5416644,0.26,False
P35462_CHEMBL5411404,0.2754,False
P35462_CHEMBL5421272,0.2622,False
P35462_CHEMBL5433509,0.3069,False
P35462_CHEMBL5438205,0.3035,False
P35462_CHEMBL5412718,0.2622,False
P35462_CHEMBL5405333,0.2449,False
P35462_CHEMBL5396317,0.2627,False
P35462_CHEMBL5427937,0.2527,False
P35462_CHEMBL5395187,0.281,False
P35462_CHEMBL5405086,0.2966,False
P35462_CHEMBL5425252,0.25,False
P35462_CHEMBL5415335,0.3147,False
P35462_CHEMBL5394431,0.2922,False
P35462_CHEMBL5431474,0.2903,False
P35462_CHEMBL5416728,0.2681,False
P35462_CHEMBL5410179,0.2783,False
P35462_CHEMBL5436809,0.2717,False
P35462_CHEMBL5400232,0.2659,False
P35462_CHEMBL5418730,0.1971,False
P35462_CHEMBL5407747,0.2291,False
P35462_CHEMBL5425944,0.281,False
P35462_CHEMBL5413807,0.1981,False
P35462_CHEMBL5429207,0.2289,False
P35462_CHEMBL5423250,0.2095,False
P35462_CHEMBL5400356,0.2446,False
P35462_CHEMBL5417351,0.2778,False
P35462_CHEMBL5395965,0.2771,False
P35462_CHEMBL5398100,0.2427,False
P35462_CHEMBL5429048,0.3264,False
P35462_CHEMBL5429826,0.2805,False
P36544_CHEMBL5435510,0.1666,False
P36544_CHEMBL5428848,0.1226,False
P36544_CHEMBL5428298,0.1242,False
P36544_CHEMBL5401803,0.1567,False
P36544_CHEMBL5417751,0.1772,False
P36544_CHEMBL5409285,0.1827,False
P36544_CHEMBL5423336,0.2029,False
P36544_CHEMBL5400651,0.1744,False
P36544_CHEMBL5415482,0.1786,False
P36544_CHEMBL5435415,0.2,False
P36544_CHEMBL5433741,0.2122,False
P36544_CHEMBL5416962,0.1842,False
P36544_CHEMBL5403618,0.1687,False
P36544_CHEMBL5428774,0.1519,False
P36544_CHEMBL5415576,0.2078,False
P36544_CHEMBL5407945,0.1538,False
P36544_CHEMBL5395819,0.2131,False
P36544_CHEMBL5412463,0.1786,False
P36544_CHEMBL5425014,0.1744,False
P36544_CHEMBL5406306,0.186,False
P36544_CHEMBL5418191,0.1864,False
P36544_CHEMBL5415738,0.1912,False
P36544_CHEMBL5416363,0.1831,False
P36544_CHEMBL5396300,0.1549,False
P36544_CHEMBL5408237,0.1605,False
P36544_CHEMBL5415788,0.1846,False
P36544_CHEMBL5436520,0.2361,False
P36544_CHEMBL5399641,0.194,False
P36544_CHEMBL5432840,0.2333,False
P36544_CHEMBL5396579,0.2534,False
P36544_CHEMBL5415255,0.2167,False
P36544_CHEMBL5440131,0.1863,False
P36544_CHEMBL5393773,0.1875,False
P37231_CHEMBL5403200,0.1183,False
P37231_CHEMBL5421425,0.1899,False
P37231_CHEMBL5407583,0.1915,False
P37231_CHEMBL5406591,0.1875,False
P37231_CHEMBL5406898,0.1957,False
P37231_CHEMBL5408470,0.1979,False
P37231_CHEMBL5397940,0.1702,False
P37231_CHEMBL5427431,0.1848,False
P37231_CHEMBL5439812,0.1938,False
P37231_CHEMBL5432530,0.1735,False
P37231_CHEMBL5431536,0.179,False
P37231_CHEMBL5429976,0.1868,False
P37231_CHEMBL5395286,0.1482,False
P37231_CHEMBL5427888,0.2084,False
P37231_CHEMBL5431290,0.1809,False
P37231_CHEMBL5429911,0.1888,False
P41143_CHEMBL5427274,0.1759,False
P41143_CHEMBL5399596,0.1759,False
P41143_CHEMBL5434134,0.1809,False
P41143_CHEMBL5432205,0.1809,False
P41143_CHEMBL5426012,0.2128,False
P41143_CHEMBL5404274,0.2258,False
P41143_CHEMBL5405339,0.2174,False
P41143_CHEMBL5415010,0.2417,False
P41143_CHEMBL5423260,0.25,False
P41143_CHEMBL5405519,0.1792,False
P41143_CHEMBL5403273,0.1792,False
P41143_CHEMBL5432317,0.1942,False
P41143_CHEMBL5411900,0.1942,False
P41143_CHEMBL5432174,0.1812,False
P41143_CHEMBL5432371,0.1812,False
P41143_CHEMBL5416619,0.1802,False
P41143_CHEMBL5425838,0.1802,False
P41143_CHEMBL5438077,0.168,False
P41143_CHEMBL5427896,0.168,False
P41143_CHEMBL5426498,0.1621,False
P41143_CHEMBL5401204,0.1681,False
P41143_CHEMBL5434911,0.1904,False
P41143_CHEMBL5401578,0.1714,False
P41143_CHEMBL5398970,0.1666,False
P41143_CHEMBL5406491,0.1652,False
P41143_CHEMBL5440937,0.1792,False
P41143_CHEMBL5420457,0.1652,False
P41143_CHEMBL5419838,0.1652,False
P41143_CHEMBL5417637,0.1637,False
P41143_CHEMBL5431128,0.1812,False
P41143_CHEMBL5429587,0.1904,False
P41143_CHEMBL5405800,0.1714,False
P41143_CHEMBL5424642,0.1666,False
P41143_CHEMBL5396504,0.1652,False
P41143_CHEMBL5425108,0.1792,False
P41143_CHEMBL5417814,0.1652,False
P41143_CHEMBL5424438,0.1652,False
P41143_CHEMBL5426766,0.1637,False
P41143_CHEMBL5415668,0.1812,False
P41143_CHEMBL5434721,0.1682,False
P41143_CHEMBL5423403,0.1682,False
P41145_CHEMBL5402380,0.1545,False
P41145_CHEMBL5412738,0.2268,False
P41145_CHEMBL5428706,0.1583,False
P41145_CHEMBL5426627,0.1982,False
P41145_CHEMBL5404274,0.2258,False
P41145_CHEMBL5405339,0.2174,False
P41145_CHEMBL5416582,0.2413,False
P41145_CHEMBL5415010,0.2417,False
P41145_CHEMBL5394355,0.2,False
P41145_CHEMBL5423260,0.25,False
P41145_CHEMBL5403724,0.2174,False
P41145_CHEMBL5418013,0.2,False
P41145_CHEMBL5428920,0.2046,False
P41145_CHEMBL5405248,0.1926,False
P41145_CHEMBL5419235,0.2278,False
P41145_CHEMBL5433205,0.1852,False
P41145_CHEMBL5440141,0.1932,False
P41145_CHEMBL5405049,0.1827,False
P41145_CHEMBL5439837,0.1979,False
P41145_CHEMBL5398392,0.1875,False
P41145_CHEMBL5419716,0.1735,False
P41145_CHEMBL5424523,0.1771,False
P41145_CHEMBL5417743,0.1975,False
P41145_CHEMBL5437720,0.1718,False
P41145_CHEMBL5403335,0.1898,False
P41145_CHEMBL5416937,0.1899,False
P41145_CHEMBL5405776,0.1844,False
P41145_CHEMBL5425679,0.1881,False
P41145_CHEMBL5429995,0.1827,False
P41145_CHEMBL5426289,0.17,False
P41145_CHEMBL5397467,0.1899,False
P41145_CHEMBL5401204,0.1681,False
P41145_CHEMBL5419132,0.1758,False
P41145_CHEMBL5409958,0.1848,False
P42330_CHEMBL5403375,0.1647,False
P42330_CHEMBL5409789,0.1647,False
P42330_CHEMBL5393766,0.1948,False
P42330_CHEMBL5426283,0.2054,False
P42330_CHEMBL5406588,0.1842,False
P42330_CHEMBL5413682,0.1794,False
P42330_CHEMBL5404373,0.1974,False
P42330_CHEMBL5398882,0.2703,False
P42330_CHEMBL5418560,0.2368,False
P42330_CHEMBL5409918,0.1735,False
P42330_CHEMBL5411983,0.1724,False
P42330_CHEMBL5395406,0.1772,False
P42330_CHEMBL5419024,0.2,False
P42330_CHEMBL5406928,0.2054,False
P42330_CHEMBL5436517,0.2236,False
P42330_CHEMBL5416628,0.1975,False
P42330_CHEMBL5421222,0.1954,False
P42330_CHEMBL5422601,0.2603,False
P42330_CHEMBL5428274,0.25,False
P42330_CHEMBL5439918,0.1875,False
P42330_CHEMBL5396002,0.2023,False
P42330_CHEMBL5405863,0.2279,False
P42330_CHEMBL5431359,0.1781,False
P42330_CHEMBL5423363,0.1927,False
P42330_CHEMBL5427755,0.1904,False
P42330_CHEMBL5436664,0.1852,False
P42330_CHEMBL5427069,0.1898,False
P42330_CHEMBL5437831,0.1807,False
P42330_CHEMBL5401215,0.1882,False
P42330_CHEMBL5408142,0.2974,False
P42330_CHEMBL5405175,0.2106,False
P42330_CHEMBL5412756,0.2134,False
P42330_CHEMBL5401567,0.1652,False
P42330_CHEMBL5435345,0.186,False
P42330_CHEMBL5411601,0.1704,False
P42330_CHEMBL5425839,0.1744,False
P42330_CHEMBL5409615,0.1848,False
P42330_CHEMBL5434084,0.183,False
P42330_CHEMBL5426142,0.191,False
P42330_CHEMBL5397312,0.1915,False
P42330_CHEMBL5419252,0.2297,False
P42330_CHEMBL5436866,0.1733,False
P42330_CHEMBL5421383,0.1948,False
P42330_CHEMBL5431806,0.2307,False
P42330_CHEMBL5407337,0.2368,False
P42330_CHEMBL5422118,0.2529,False
P42330_CHEMBL5412169,0.2435,False
P42330_CHEMBL5423738,0.25,False
P42330_CHEMBL5434454,0.25,False
P42330_CHEMBL5395625,0.25,False
P42330_CHEMBL5397522,0.1744,False
P42330_CHEMBL5430302,0.1974,False
P42330_CHEMBL5401700,0.1644,False
P42330_CHEMBL5439018,0.2253,False
P42330_CHEMBL5403302,0.1923,False
P42330_CHEMBL5425327,0.2222,False
P42330_CHEMBL5422070,0.2028,False
P42330_CHEMBL5427727,0.2084,False
P42330_CHEMBL5430200,0.2258,False
P42330_CHEMBL5399095,0.2317,False
P42330_CHEMBL5438808,0.1818,False
P42330_CHEMBL5432550,0.1957,False
P42330_CHEMBL5422271,0.2122,False
P42330_CHEMBL5402185,0.1666,False
P42330_CHEMBL5438117,0.1616,False
P42330_CHEMBL5427049,0.1704,False
P42330_CHEMBL5403238,0.1881,False
P42330_CHEMBL5407493,0.1758,False
P42330_CHEMBL5402839,0.2646,False
P42330_CHEMBL5412889,0.179,False
P42330_CHEMBL5437220,0.2094,False
P42330_CHEMBL5397612,0.2273,False
P42330_CHEMBL5427873,0.1882,False
P42330_CHEMBL5411768,0.1827,False
P42330_CHEMBL5408158,0.1714,False
P42330_CHEMBL5440460,0.1904,False
P42330_CHEMBL5408308,0.2222,False
P42330_CHEMBL5401206,0.2142,False
P42330_CHEMBL5417484,0.2023,False
P42330_CHEMBL5411357,0.1978,False
P42330_CHEMBL5405662,0.2289,False
P42330_CHEMBL5424035,0.1772,False
P42330_CHEMBL5410143,0.1976,False
P42330_CHEMBL5436263,0.1807,False
P42330_CHEMBL5397146,0.186,False
P42330_CHEMBL5417285,0.1904,False
P42330_CHEMBL5441078,0.1837,False
P42330_CHEMBL5412832,0.1915,False
P42330_CHEMBL5403464,0.2273,False
P42330_CHEMBL5439765,0.2184,False
P42330_CHEMBL5427074,0.2529,False
P42330_CHEMBL5405458,0.2273,False
P42330_CHEMBL5437111,0.2184,False
P42330_CHEMBL5396688,0.2529,False
P42330_CHEMBL5415646,0.1915,False
P42330_CHEMBL5408394,0.2111,False
P42330_CHEMBL5434555,0.2299,False
P42330_CHEMBL5398653,0.175,False
P42330_CHEMBL5436838,0.25,False
P42336_CHEMBL5406770,0.2561,False
P42336_CHEMBL5439362,0.2539,False
P42336_CHEMBL5396795,0.25,False
P42336_CHEMBL5410207,0.236,False
P42336_CHEMBL5409119,0.2203,False
P42336_CHEMBL5440155,0.2156,False
P42336_CHEMBL5398799,0.1982,False
P42336_CHEMBL5431031,0.2212,False
P42336_CHEMBL5421377,0.2162,False
P42336_CHEMBL5436787,0.2241,False
P42336_CHEMBL5432847,0.2347,False
P42336_CHEMBL5408043,0.2389,False
P42336_CHEMBL5419087,0.2307,False
P42336_CHEMBL5407800,0.2478,False
P42336_CHEMBL5399382,0.2585,False
P42336_CHEMBL5403875,0.2563,False
P42336_CHEMBL5429468,0.228,False
P42336_CHEMBL5428670,0.2069,False
P42336_CHEMBL5441102,0.2347,False
P42336_CHEMBL5408035,0.2522,False
P42336_CHEMBL5431418,0.2192,False
P42336_CHEMBL5410806,0.2301,False
P42336_CHEMBL5427579,0.2389,False
P42336_CHEMBL5417620,0.2185,False
P42336_CHEMBL5419197,0.2343,False
P42336_CHEMBL5431690,0.2261,False
P42336_CHEMBL5403052,0.2435,False
P42336_CHEMBL5417605,0.2544,False
P42336_CHEMBL5406079,0.2522,False
P42336_CHEMBL5400165,0.2233,False
P42336_CHEMBL5403409,0.2018,False
P42336_CHEMBL5396289,0.243,False
P42336_CHEMBL5414482,0.2524,False
