compound_id,simstd_sair,ik1_sair
P22303_CHEMBL5413533,0.4285,False
P22303_CHEMBL5427748,0.3506,False
P22303_CHEMBL5428301,0.3506,False
P22303_CHEMBL5429288,0.3867,False
P22303_CHEMBL5409352,0.5083,False
P22303_CHEMBL5433139,0.4358,False
P22303_CHEMBL5435163,0.3896,False
P23458_CHEMBL5408535,1.0,True
P23458_CHEMBL5396134,0.6665,False
P23458_CHEMBL5440598,0.8198,False
P23458_CHEMBL5438309,1.0,True
P23458_CHEMBL5396692,0.7832,False
P23458_CHEMBL5433067,0.8105,False
P23458_CHEMBL5406170,1.0,True
P23458_CHEMBL5397997,1.0,True
P23458_CHEMBL5424439,0.7456,False
P23458_CHEMBL5419924,1.0,True
P23458_CHEMBL5426253,1.0,True
P23458_CHEMBL5426809,0.5405,False
P23458_CHEMBL5407349,1.0,True
P23458_CHEMBL5431607,1.0,True
P23458_CHEMBL5437567,1.0,True
P23458_CHEMBL5413174,0.582,False
P23458_CHEMBL5398468,1.0,True
P23458_CHEMBL5419274,0.4871,False
P23458_CHEMBL5440065,1.0,True
P23458_CHEMBL5426703,1.0,True
P23458_CHEMBL5429376,1.0,True
P23458_CHEMBL5431099,1.0,True
P23458_CHEMBL5429154,1.0,True
P23458_CHEMBL5436045,1.0,True
P23458_CHEMBL5417474,0.6772,False
P23458_CHEMBL5395839,0.6094,False
P23458_CHEMBL5403897,0.7588,False
P23458_CHEMBL5420083,0.7964,False
P23458_CHEMBL5420971,0.6392,False
P23458_CHEMBL5399325,0.8945,False
P23458_CHEMBL5424098,1.0,True
P23458_CHEMBL5405262,1.0,True
P23458_CHEMBL5439485,1.0,True
P23458_CHEMBL5423387,1.0,True
P23458_CHEMBL5430795,1.0,True
P23458_CHEMBL5405043,1.0,True
P23458_CHEMBL5410919,1.0,True
P23458_CHEMBL5435417,1.0,True
P23458_CHEMBL5439582,1.0,True
P23458_CHEMBL5427932,1.0,True
P23458_CHEMBL5405140,1.0,True
P23458_CHEMBL5404261,1.0,True
P23458_CHEMBL5441087,1.0,True
P23458_CHEMBL5440017,1.0,True
P23458_CHEMBL5434116,1.0,True
P23458_CHEMBL5396523,1.0,True
P23458_CHEMBL5423894,1.0,True
P23458_CHEMBL5424497,0.3918,False
P23458_CHEMBL5409953,0.7998,False
P23458_CHEMBL5422886,0.7705,False
P23458_CHEMBL5412967,0.7344,False
P23458_CHEMBL5417371,0.5352,False
P23458_CHEMBL5440832,0.6089,False
P23458_CHEMBL5417190,0.5776,False
P23458_CHEMBL5404411,0.5352,False
P23458_CHEMBL5436647,0.5781,False
P23458_CHEMBL5431456,0.627,False
P23458_CHEMBL5396190,0.5903,False
P23458_CHEMBL5438882,0.623,False
P23458_CHEMBL5424372,0.6064,False
P23458_CHEMBL5436482,0.4854,False
P23458_CHEMBL5407329,1.0,True
P23458_CHEMBL5407260,0.6914,False
P23458_CHEMBL5396554,0.6914,False
P23458_CHEMBL5415586,0.7407,False
P23458_CHEMBL5409666,0.7144,False
P23458_CHEMBL5433426,0.6499,False
P23458_CHEMBL5395378,1.0,True
P23458_CHEMBL5420468,1.0,True
P23458_CHEMBL5408994,1.0,True
P23458_CHEMBL5419978,1.0,True
P23458_CHEMBL5435482,0.729,False
P23458_CHEMBL5398464,1.0,True
P23458_CHEMBL5440510,1.0,True
P23458_CHEMBL5438892,1.0,True
P23458_CHEMBL5412619,1.0,True
P23458_CHEMBL5400209,1.0,True
P23458_CHEMBL5437261,0.6787,False
P23458_CHEMBL5428461,1.0,True
P23458_CHEMBL5419271,1.0,True
P23458_CHEMBL5436383,1.0,True
P23458_CHEMBL5431257,1.0,True
P23458_CHEMBL5440264,0.6924,False
P23458_CHEMBL5420928,1.0,True
P23458_CHEMBL5413489,0.769,False
P23458_CHEMBL5417745,1.0,True
P23458_CHEMBL5414410,0.5073,False
P23458_CHEMBL5431565,0.5239,False
P23458_CHEMBL5398705,0.4917,False
P23458_CHEMBL5423237,0.4768,False
P23458_CHEMBL5411082,1.0,True
P23458_CHEMBL5424761,0.5454,False
P23458_CHEMBL5394914,1.0,True
P23458_CHEMBL5421116,1.0,True
P23458_CHEMBL5422793,1.0,True
P23458_CHEMBL5418073,0.4768,False
P23458_CHEMBL5407116,0.4575,False
P23458_CHEMBL5422110,0.9521,False
P23458_CHEMBL5430869,1.0,True
P24941_CHEMBL5416233,0.6362,False
P24941_CHEMBL5414905,1.0,True
P24941_CHEMBL5399420,1.0,True
P24941_CHEMBL5428330,0.6724,False
P24941_CHEMBL5417371,0.5352,False
P24941_CHEMBL5440832,0.6089,False
P24941_CHEMBL5417190,0.5776,False
P24941_CHEMBL5404411,0.5352,False
P24941_CHEMBL5436647,0.5781,False
P24941_CHEMBL5431456,0.627,False
P24941_CHEMBL5396190,0.5903,False
P24941_CHEMBL5438882,0.623,False
P24941_CHEMBL5424372,0.6064,False
P24941_CHEMBL5427047,0.625,False
P24941_CHEMBL5436482,0.4854,False
P24941_CHEMBL5401267,1.0,True
P24941_CHEMBL5413620,0.5557,False
P24941_CHEMBL5407688,0.6777,False
P24941_CHEMBL5434594,0.4492,False
P24941_CHEMBL5440790,0.4492,False
P24941_CHEMBL5428382,0.4854,False
P24941_CHEMBL5410597,0.4429,False
P24941_CHEMBL5427324,0.4365,False
P24941_CHEMBL5421310,0.4429,False
P24941_CHEMBL5406341,0.4429,False
P24941_CHEMBL5439522,0.4429,False
P24941_CHEMBL5421048,0.4429,False
P24941_CHEMBL5394608,0.4783,False
P24941_CHEMBL5394312,0.5312,False
P24941_CHEMBL5412165,0.625,False
P24941_CHEMBL5439308,0.4478,False
P24941_CHEMBL5407777,0.707,False
P24941_CHEMBL5414410,0.5073,False
P24941_CHEMBL5431565,0.5239,False
P24941_CHEMBL5435746,0.5122,False
P24941_CHEMBL5398705,0.4917,False
P24941_CHEMBL5435410,0.8335,False
P24941_CHEMBL5432928,0.5933,False
P24941_CHEMBL5400738,0.6602,False
P24941_CHEMBL5427192,0.6035,False
P24941_CHEMBL5423185,0.625,False
P24941_CHEMBL5423683,0.707,False
P24941_CHEMBL5412113,0.5483,False
P24941_CHEMBL5404611,1.0,True
P24941_CHEMBL5401897,1.0,True
P24941_CHEMBL5432063,0.6377,False
P24941_CHEMBL5423237,0.4768,False
P24941_CHEMBL5424761,0.5454,False
P24941_CHEMBL5418073,0.4768,False
P24941_CHEMBL5407116,0.4575,False
P27338_CHEMBL5417937,0.4412,False
P27338_CHEMBL5428315,1.0,True
P27338_CHEMBL5434825,1.0,True
P27338_CHEMBL5395648,0.7061,False
P27338_CHEMBL5402309,0.4385,False
P27338_CHEMBL5399743,0.646,False
P27338_CHEMBL5400613,0.6597,False
P27338_CHEMBL5411972,0.4333,False
P27338_CHEMBL5434514,0.3804,False
P27338_CHEMBL5425979,0.4561,False
P27338_CHEMBL5440858,0.4639,False
P27338_CHEMBL5427590,0.3943,False
P27338_CHEMBL5419792,0.353,False
P27338_CHEMBL5414346,1.0,True
P27338_CHEMBL5423119,0.9131,False
P27338_CHEMBL5430666,1.0,True
P27338_CHEMBL5399671,1.0,True
P27338_CHEMBL5409741,1.0,True
P27338_CHEMBL5433292,0.8398,False
P27338_CHEMBL5402353,0.7964,False
P27338_CHEMBL5404978,0.7842,False
P27338_CHEMBL5406273,0.7964,False
P27338_CHEMBL5428685,0.7334,False
P27338_CHEMBL5399314,0.686,False
P27338_CHEMBL5416870,0.7456,False
P27338_CHEMBL5438815,0.7368,False
P27338_CHEMBL5427855,0.6665,False
P27338_CHEMBL5438218,1.0,True
P27338_CHEMBL5393927,0.7871,False
P27338_CHEMBL5436279,0.7202,False
P27338_CHEMBL5422519,0.5713,False
P27338_CHEMBL5406099,1.0,True
P27338_CHEMBL5415952,1.0,True
P27338_CHEMBL5416702,0.7441,False
P27338_CHEMBL5403831,0.646,False
P27338_CHEMBL5415563,0.4866,False
P27338_CHEMBL5413841,1.0,True
P27338_CHEMBL5403156,1.0,True
P27338_CHEMBL5398332,1.0,True
P27338_CHEMBL5404106,1.0,True
P27338_CHEMBL5423573,0.3958,False
P27338_CHEMBL5400090,0.6597,False
P27338_CHEMBL5403314,0.5962,False
P27338_CHEMBL5403469,0.6201,False
P27338_CHEMBL5404959,1.0,True
P27338_CHEMBL5395261,1.0,True
P27338_CHEMBL5416897,1.0,True
P27338_CHEMBL5396287,0.8184,False
P27338_CHEMBL5394729,0.686,False
P27338_CHEMBL5436440,0.6602,False
P27338_CHEMBL5430903,1.0,True
P27338_CHEMBL5399676,1.0,True
P27338_CHEMBL5419856,1.0,True
P27338_CHEMBL5416185,0.689,False
P27338_CHEMBL5423045,1.0,True
P27338_CHEMBL5417198,1.0,True
P27338_CHEMBL5425546,0.5801,False
P27338_CHEMBL5415156,0.5962,False
P27338_CHEMBL5416761,0.5103,False
P27338_CHEMBL5431945,0.5186,False
P27338_CHEMBL5395527,0.4688,False
P27338_CHEMBL5396512,0.4688,False
P27338_CHEMBL5424650,0.3672,False
P27338_CHEMBL5423810,0.4031,False
P27338_CHEMBL5415650,0.4033,False
P27338_CHEMBL5431708,0.3596,False
P27338_CHEMBL5414093,0.3611,False
P27338_CHEMBL5434761,0.3845,False
P27338_CHEMBL5399687,0.3767,False
P27338_CHEMBL5399540,0.3855,False
P27338_CHEMBL5436231,0.3835,False
P27338_CHEMBL5408055,0.3855,False
P27338_CHEMBL5404165,0.3835,False
P27338_CHEMBL5395788,0.5073,False
P27338_CHEMBL5398537,0.5073,False
P27338_CHEMBL5408318,0.5073,False
P27338_CHEMBL5410682,0.4407,False
P27338_CHEMBL5421285,0.4753,False
P27338_CHEMBL5425310,1.0,True
P27338_CHEMBL5417092,0.6274,False
P27338_CHEMBL5437538,0.7368,False
P27338_CHEMBL5422460,1.0,True
P27338_CHEMBL5422732,1.0,True
P27338_CHEMBL5438053,1.0,True
P27338_CHEMBL5402945,1.0,True
P27338_CHEMBL5434678,0.3896,False
P27338_CHEMBL5418924,0.5,False
P27338_CHEMBL5428671,0.439,False
P27338_CHEMBL5428196,0.5581,False
P27338_CHEMBL5433019,0.4314,False
P27338_CHEMBL5399496,0.4888,False
P27338_CHEMBL5413087,0.4583,False
P27338_CHEMBL5433787,0.446,False
P27338_CHEMBL5429656,0.7729,False
P27338_CHEMBL5421246,0.4822,False
P27338_CHEMBL5437543,0.4839,False
P27338_CHEMBL5423398,0.8501,False
P27338_CHEMBL5423186,0.52,False
P27338_CHEMBL5426795,0.5,False
P27338_CHEMBL5434275,1.0,True
P27338_CHEMBL5400189,0.6602,False
P27338_CHEMBL5404200,0.5962,False
P27338_CHEMBL5431507,0.5283,False
P27338_CHEMBL5406057,0.7676,False
P27338_CHEMBL5432117,0.5918,False
P27338_CHEMBL5403995,0.54,False
P27338_CHEMBL5401875,0.425,False
P27338_CHEMBL5401572,0.425,False
P27338_CHEMBL5407170,0.5,False
P27338_CHEMBL5440632,0.5332,False
P27338_CHEMBL5394801,0.6201,False
P27338_CHEMBL5441072,0.625,False
P27338_CHEMBL5430381,0.689,False
P27338_CHEMBL5414652,0.6001,False
P27338_CHEMBL5415223,0.6382,False
P27338_CHEMBL5398247,0.54,False
P27338_CHEMBL5418090,0.6201,False
P27338_CHEMBL5426461,0.6597,False
P27338_CHEMBL5400685,0.6738,False
P27338_CHEMBL5428123,0.8203,False
P27338_CHEMBL5438301,0.5957,False
P27338_CHEMBL5394462,0.6089,False
P27338_CHEMBL5427279,0.604,False
P27338_CHEMBL5432246,0.5,False
P28223_CHEMBL5433300,0.3455,False
P28223_CHEMBL5405562,0.3699,False
P28223_CHEMBL5406900,0.3438,False
P28223_CHEMBL5397704,0.3447,False
P28223_CHEMBL5405414,0.3181,False
P28223_CHEMBL5419441,0.3552,False
P28223_CHEMBL5416678,0.3284,False
P28223_CHEMBL5433857,0.3508,False
P28223_CHEMBL5400892,0.3135,False
P28223_CHEMBL5410706,0.3066,False
P28223_CHEMBL5420304,0.3501,False
P28223_CHEMBL5434373,0.3606,False
P28223_CHEMBL5416642,0.5625,False
P28223_CHEMBL5412886,0.4856,False
P28223_CHEMBL5424897,0.5312,False
P28223_CHEMBL5409134,0.6211,False
P28223_CHEMBL5437660,0.5576,False
P28223_CHEMBL5408223,0.6001,False
P28223_CHEMBL5404054,0.5269,False
P28223_CHEMBL5436003,0.3384,False
P28223_CHEMBL5423649,0.3333,False
P28223_CHEMBL5395867,0.3572,False
P28223_CHEMBL5406837,0.3386,False
P28223_CHEMBL5397523,0.3433,False
P28223_CHEMBL5434229,0.4268,False
P28223_CHEMBL5431103,0.7051,False
P28223_CHEMBL5422870,0.5615,False
P28223_CHEMBL5403204,0.606,False
P28223_CHEMBL5418283,0.5674,False
P28223_CHEMBL5409227,0.5732,False
P28223_CHEMBL5409419,0.5,False
P28223_CHEMBL5426242,0.4126,False
P28223_CHEMBL5415412,0.5938,False
P28223_CHEMBL5425252,0.6558,False
P28223_CHEMBL5400232,0.6665,False
P28223_CHEMBL5404031,0.457,False
P28223_CHEMBL5407925,0.3125,False
P28223_CHEMBL5402096,0.3167,False
P28223_CHEMBL5409782,0.5317,False
P28223_CHEMBL5419552,0.6665,False
P28223_CHEMBL5422180,0.7002,False
P28223_CHEMBL5435580,0.5322,False
P28223_CHEMBL5411002,0.5,False
P28223_CHEMBL5424052,0.5264,False
P28223_CHEMBL5422196,0.5835,False
P28223_CHEMBL5429491,0.5288,False
P28223_CHEMBL5395668,0.5347,False
P28223_CHEMBL5439203,0.5264,False
P28223_CHEMBL5436641,0.4268,False
P28223_CHEMBL5429826,0.6177,False
P28223_CHEMBL5409331,0.4231,False
P28223_CHEMBL5428071,0.4231,False
P28223_CHEMBL5394464,0.4285,False
P28223_CHEMBL5429818,0.3794,False
P28335_CHEMBL5424897,0.5312,False
P28335_CHEMBL5409134,0.6211,False
P28335_CHEMBL5437660,0.5576,False
P28335_CHEMBL5408223,0.6001,False
P28335_CHEMBL5404054,0.5269,False
P28335_CHEMBL5434229,0.4268,False
P28335_CHEMBL5431103,0.7051,False
P28335_CHEMBL5418283,0.5674,False
P28335_CHEMBL5430057,0.4265,False
P28335_CHEMBL5409227,0.5732,False
P28335_CHEMBL5427640,0.4265,False
P28335_CHEMBL5409419,0.5,False
P28335_CHEMBL5426242,0.4126,False
P28335_CHEMBL5395233,0.3794,False
P28335_CHEMBL5436641,0.4268,False
P28335_CHEMBL5429826,0.6177,False
P28335_CHEMBL5409331,0.4231,False
P28335_CHEMBL5435945,0.4231,False
P28335_CHEMBL5428071,0.4231,False
P28335_CHEMBL5394464,0.4285,False
P28335_CHEMBL5441076,0.4255,False
P28335_CHEMBL5432740,0.4182,False
P28907_CHEMBL5423247,1.0,True
P28907_CHEMBL5397412,1.0,True
P28907_CHEMBL5403659,1.0,True
P28907_CHEMBL5395994,1.0,True
P28907_CHEMBL5421625,0.6885,False
P28907_CHEMBL5405886,0.6982,False
P28907_CHEMBL5404154,0.6982,False
P28907_CHEMBL5415804,1.0,True
P28907_CHEMBL5432974,1.0,True
P28907_CHEMBL5434557,0.5425,False
P28907_CHEMBL5427100,1.0,True
P28907_CHEMBL5395515,0.709,False
P28907_CHEMBL5415574,1.0,True
P28907_CHEMBL5430964,1.0,True
P28907_CHEMBL5429970,1.0,True
P28907_CHEMBL5440312,1.0,True
P28907_CHEMBL5405079,1.0,True
P28907_CHEMBL5434460,0.7446,False
P28907_CHEMBL5431367,1.0,True
P28907_CHEMBL5436110,1.0,True
P28907_CHEMBL5417850,1.0,True
P28907_CHEMBL5434181,1.0,True
P28907_CHEMBL5436403,1.0,True
P28907_CHEMBL5426011,1.0,True
P28907_CHEMBL5401022,1.0,True
P28907_CHEMBL5440681,1.0,True
P28907_CHEMBL5398114,1.0,True
P28907_CHEMBL5425216,1.0,True
P28907_CHEMBL5418653,1.0,True
P28907_CHEMBL5424500,0.709,False
P28907_CHEMBL5410644,1.0,True
P28907_CHEMBL5396888,0.5425,False
P28907_CHEMBL5414411,0.6416,False
P28907_CHEMBL5427901,0.8335,False
P28907_CHEMBL5420517,0.5425,False
P28907_CHEMBL5437449,0.5439,False
P28907_CHEMBL5424631,1.0,True
P29274_CHEMBL5416209,0.8198,False
P29274_CHEMBL5405570,1.0,True
P29274_CHEMBL5393920,1.0,True
P29274_CHEMBL5436220,0.3679,False
P29274_CHEMBL5421109,0.3447,False
P29274_CHEMBL5427211,0.3914,False
P29274_CHEMBL5422711,0.4021,False
P29274_CHEMBL5437109,0.3625,False
P29274_CHEMBL5395897,0.3286,False
P29274_CHEMBL5399921,0.4431,False
P29274_CHEMBL5439422,0.3372,False
P29274_CHEMBL5404268,0.3333,False
P29274_CHEMBL5402843,0.3696,False
P29274_CHEMBL5416491,0.3721,False
P29274_CHEMBL5416911,0.3479,False
P29274_CHEMBL5429151,0.3262,False
P29274_CHEMBL5410668,0.3704,False
P29274_CHEMBL5430246,1.0,True
P29274_CHEMBL5426841,1.0,True
P29274_CHEMBL5413371,1.0,True
P29274_CHEMBL5438060,1.0,True
P29274_CHEMBL5439885,0.3547,False
P29274_CHEMBL5399566,0.3923,False
P29274_CHEMBL5433808,0.4155,False
P29274_CHEMBL5415792,0.3257,False
P29274_CHEMBL5437168,0.3191,False
P29274_CHEMBL5401706,0.3333,False
P29274_CHEMBL5398651,0.3923,False
P29274_CHEMBL5401410,0.3923,False
P29274_CHEMBL5408699,0.3438,False
P29274_CHEMBL5426226,0.3538,False
P29274_CHEMBL5422621,0.4268,False
P29274_CHEMBL5408447,0.3604,False
P29274_CHEMBL5397080,0.3667,False
P29274_CHEMBL5400341,0.323,False
P29274_CHEMBL5417712,0.3247,False
P29274_CHEMBL5412117,0.4026,False
P29274_CHEMBL5422530,0.3538,False
P29274_CHEMBL5415529,0.4285,False
P29274_CHEMBL5408468,0.4773,False
P29274_CHEMBL5405584,0.3835,False
P29274_CHEMBL5420888,0.3406,False
P29274_CHEMBL5427931,0.5557,False
P29274_CHEMBL5419573,0.405,False
P29274_CHEMBL5395100,0.4814,False
P29274_CHEMBL5438754,0.4875,False
P29597_CHEMBL5418687,0.7095,False
P29597_CHEMBL5396134,0.6665,False
P29597_CHEMBL5414765,1.0,True
P29597_CHEMBL5394367,1.0,True
P29597_CHEMBL5424439,0.7456,False
P29597_CHEMBL5417474,0.6772,False
P29597_CHEMBL5395839,0.6094,False
P29597_CHEMBL5403897,0.7588,False
P29597_CHEMBL5420083,0.7964,False
P29597_CHEMBL5420971,0.6392,False
P29597_CHEMBL5424098,1.0,True
P29597_CHEMBL5403272,1.0,True
P29597_CHEMBL5423387,1.0,True
P29597_CHEMBL5430795,1.0,True
P29597_CHEMBL5405043,1.0,True
P29597_CHEMBL5410919,1.0,True
P29597_CHEMBL5435417,1.0,True
P29597_CHEMBL5439582,1.0,True
P29597_CHEMBL5427932,1.0,True
P29597_CHEMBL5405140,1.0,True
P29597_CHEMBL5404261,1.0,True
P29597_CHEMBL5441087,1.0,True
P29597_CHEMBL5440017,1.0,True
P29597_CHEMBL5434116,1.0,True
P29597_CHEMBL5396523,1.0,True
P29597_CHEMBL5423894,1.0,True
P29597_CHEMBL5424497,0.3918,False
P29597_CHEMBL5438635,1.0,True
P29597_CHEMBL5409953,0.7998,False
P29597_CHEMBL5422886,0.7705,False
P29597_CHEMBL5412967,0.7344,False
P29597_CHEMBL5407329,1.0,True
P29597_CHEMBL5407260,0.6914,False
P29597_CHEMBL5396554,0.6914,False
P29597_CHEMBL5415586,0.7407,False
P29597_CHEMBL5409666,0.7144,False
P29597_CHEMBL5433426,0.6499,False
P29597_CHEMBL5408994,1.0,True
P29597_CHEMBL5419978,1.0,True
P29597_CHEMBL5435482,0.729,False
P29597_CHEMBL5440510,1.0,True
P29597_CHEMBL5438892,1.0,True
P29597_CHEMBL5412619,1.0,True
P29597_CHEMBL5437653,1.0,True
P29597_CHEMBL5400209,1.0,True
P29597_CHEMBL5437261,0.6787,False
P29597_CHEMBL5431257,1.0,True
P29597_CHEMBL5440264,0.6924,False
P29597_CHEMBL5413489,0.769,False
P29597_CHEMBL5429461,0.6035,False
P29597_CHEMBL5422793,1.0,True
P31153_CHEMBL5405042,1.0,True
P31153_CHEMBL5402991,0.8027,False
P31153_CHEMBL5395201,0.4246,False
P31153_CHEMBL5415073,0.75,False
P31153_CHEMBL5400994,0.5322,False
P31153_CHEMBL5412431,0.3789,False
P31153_CHEMBL5437430,0.6162,False
P31153_CHEMBL5419227,0.468,False
P31153_CHEMBL5418094,0.7251,False
P31153_CHEMBL5440991,0.6704,False
P31153_CHEMBL5412125,0.6865,False
P31153_CHEMBL5425823,0.6421,False
P31153_CHEMBL5401515,0.8159,False
P31153_CHEMBL5430139,0.6069,False
P31153_CHEMBL5434352,0.6553,False
P31153_CHEMBL5423083,0.6519,False
P31153_CHEMBL5432232,0.6743,False
P31153_CHEMBL5397124,0.5293,False
P31153_CHEMBL5405749,0.5796,False
P31153_CHEMBL5435278,0.407,False
P31153_CHEMBL5419203,0.408,False
P31153_CHEMBL5413291,0.4614,False
P31153_CHEMBL5406558,0.4478,False
P31153_CHEMBL5409231,0.4246,False
P31153_CHEMBL5405041,0.3662,False
P31153_CHEMBL5422027,0.4075,False
P31153_CHEMBL5399691,0.353,False
P31153_CHEMBL5426479,0.4521,False
P31153_CHEMBL5399738,1.0,True
P31153_CHEMBL5413811,0.769,False
P31153_CHEMBL5427061,0.7227,False
P31153_CHEMBL5426003,0.7822,False
P31153_CHEMBL5419023,1.0,True
P31153_CHEMBL5413791,1.0,True
P31153_CHEMBL5422860,1.0,True
P31153_CHEMBL5401688,1.0,True
P31153_CHEMBL5399741,1.0,True
P31153_CHEMBL5411162,1.0,True
P31153_CHEMBL5439586,1.0,True
P31153_CHEMBL5407969,1.0,True
P31153_CHEMBL5420391,1.0,True
P31153_CHEMBL5393737,0.8135,False
P31153_CHEMBL5403351,0.3594,False
P31153_CHEMBL5436630,0.6431,False
P31153_CHEMBL5425116,1.0,True
P31153_CHEMBL5439496,1.0,True
P31153_CHEMBL5398803,1.0,True
P31153_CHEMBL5431494,1.0,True
P31153_CHEMBL5433315,1.0,True
P31153_CHEMBL5438211,1.0,True
P34913_CHEMBL5433817,1.0,True
P34913_CHEMBL5435984,1.0,True
P34913_CHEMBL5404981,1.0,True
P34913_CHEMBL5430033,1.0,True
P34913_CHEMBL5432207,1.0,True
P34913_CHEMBL5414017,1.0,True
P34913_CHEMBL5405712,1.0,True
P34913_CHEMBL5419231,1.0,True
P34913_CHEMBL5438968,1.0,True
P34913_CHEMBL5406085,1.0,True
P34913_CHEMBL5396859,1.0,True
P34913_CHEMBL5423765,1.0,True
P34913_CHEMBL5402713,0.4578,False
P34913_CHEMBL5394017,1.0,True
P34913_CHEMBL5427173,1.0,True
P34913_CHEMBL5429531,1.0,True
P34913_CHEMBL5425833,1.0,True
P34913_CHEMBL5430521,1.0,True
P34913_CHEMBL5431410,1.0,True
P34913_CHEMBL5431664,1.0,True
P34913_CHEMBL5435879,1.0,True
P34913_CHEMBL5434178,1.0,True
P34913_CHEMBL5399542,1.0,True
P34913_CHEMBL5420723,1.0,True
P34913_CHEMBL5435557,1.0,True
P34913_CHEMBL5423755,1.0,True
P34913_CHEMBL5410246,1.0,True
P34913_CHEMBL5421307,1.0,True
P34913_CHEMBL5395369,1.0,True
P34913_CHEMBL5437028,1.0,True
P34913_CHEMBL5397730,1.0,True
P34913_CHEMBL5422052,1.0,True
P34913_CHEMBL5414179,1.0,True
P34913_CHEMBL5431497,1.0,True
P34913_CHEMBL5425040,1.0,True
P34913_CHEMBL5433621,1.0,True
P34913_CHEMBL5424246,1.0,True
P34913_CHEMBL5421374,1.0,True
P34913_CHEMBL5399478,1.0,True
P34913_CHEMBL5417426,1.0,True
P34913_CHEMBL5412026,1.0,True
P34913_CHEMBL5433624,1.0,True
P34913_CHEMBL5429004,1.0,True
P34913_CHEMBL5415121,1.0,True
P34913_CHEMBL5429256,1.0,True
P34913_CHEMBL5404352,1.0,True
P34913_CHEMBL5435276,1.0,True
P34913_CHEMBL5403016,1.0,True
P34913_CHEMBL5417008,1.0,True
P34913_CHEMBL5410521,1.0,True
P34913_CHEMBL5414609,1.0,True
P34913_CHEMBL5428998,1.0,True
P34913_CHEMBL5437010,1.0,True
P34913_CHEMBL5410982,1.0,True
P34913_CHEMBL5437647,0.4929,False
P34913_CHEMBL5406849,0.5386,False
P34913_CHEMBL5428089,1.0,True
P34913_CHEMBL5411642,0.6211,False
P34913_CHEMBL5415470,0.6152,False
P34913_CHEMBL5418650,1.0,True
P34913_CHEMBL5420193,1.0,True
P34913_CHEMBL5426753,1.0,True
P34913_CHEMBL5411340,1.0,True
P34913_CHEMBL5435336,1.0,True
P34913_CHEMBL5438483,1.0,True
P34913_CHEMBL5411847,0.5151,False
P34913_CHEMBL5415175,0.5332,False
P34913_CHEMBL5408127,0.6094,False
P34913_CHEMBL5407621,1.0,True
P34913_CHEMBL5439306,1.0,True
P34972_CHEMBL5420560,0.4761,False
P34972_CHEMBL5423328,0.6001,False
P34972_CHEMBL5406438,0.5557,False
P34972_CHEMBL5403405,0.564,False
P34972_CHEMBL5411459,0.405,False
P34972_CHEMBL5415690,0.4644,False
P34972_CHEMBL5421210,0.5308,False
P34972_CHEMBL5418589,0.4644,False
P34972_CHEMBL5437097,0.4194,False
P34972_CHEMBL5422404,0.4263,False
P34972_CHEMBL5409471,0.5308,False
P34972_CHEMBL5428372,0.4465,False
P34972_CHEMBL5419335,0.4583,False
P34972_CHEMBL5406967,0.45,False
P34972_CHEMBL5410025,0.4465,False
P34972_CHEMBL5422557,0.4099,False
P34972_CHEMBL5430360,0.4717,False
P34972_CHEMBL5421463,0.7461,False
P34972_CHEMBL5409303,0.7812,False
P34972_CHEMBL5395270,0.7144,False
P34972_CHEMBL5416421,0.7246,False
P34972_CHEMBL5429476,0.7119,False
P34972_CHEMBL5430169,1.0,True
P34972_CHEMBL5411397,1.0,True
P34972_CHEMBL5412500,1.0,True
P34972_CHEMBL5414873,0.7207,False
P34972_CHEMBL5409074,0.4529,False
P34972_CHEMBL5405774,0.4761,False
P34972_CHEMBL5417553,0.5186,False
P34972_CHEMBL5415150,0.3494,False
P35372_CHEMBL5413043,0.4385,False
P35372_CHEMBL5435390,0.5542,False
P35372_CHEMBL5402755,0.5469,False
P35372_CHEMBL5398409,0.4697,False
P35372_CHEMBL5408683,0.4697,False
P35372_CHEMBL5406692,0.4385,False
P35372_CHEMBL5435537,0.3972,False
P35372_CHEMBL5403243,0.6294,False
P35372_CHEMBL5435711,0.6538,False
P35372_CHEMBL5415842,0.3374,False
P35372_CHEMBL5415691,0.4216,False
P35372_CHEMBL5413237,0.3296,False
P35372_CHEMBL5407845,0.3572,False
P35372_CHEMBL5413536,0.3691,False
P35372_CHEMBL5397609,0.4546,False
P35372_CHEMBL5410159,0.4546,False
P35372_CHEMBL5409322,0.4922,False
P35372_CHEMBL5412606,0.3501,False
P35372_CHEMBL5421714,0.5063,False
P35372_CHEMBL5395539,0.3655,False
P35372_CHEMBL5398913,0.4761,False
P35372_CHEMBL5436551,0.4189,False
P35372_CHEMBL5407379,0.5688,False
P35372_CHEMBL5421526,0.6113,False
P35372_CHEMBL5429557,0.5347,False
P35372_CHEMBL5437720,0.4697,False
P35372_CHEMBL5417643,0.4919,False
P35372_CHEMBL5418730,0.4827,False
P35372_CHEMBL5407747,0.5,False
P35372_CHEMBL5425944,0.4473,False
P35372_CHEMBL5413807,0.4197,False
P35372_CHEMBL5429207,0.3582,False
P35372_CHEMBL5423250,0.3406,False
P35372_CHEMBL5400356,0.3713,False
P35372_CHEMBL5401204,0.6172,False
P35408_CHEMBL5436396,0.4517,False
P35408_CHEMBL5429723,0.4395,False
P35408_CHEMBL5414713,0.5225,False
P35408_CHEMBL5426459,0.5537,False
