compound_id,simstd_selfcontrol,ik1_selfcontrol
P27338_CHEMBL5418924,1.0,True
P27338_CHEMBL5428671,1.0,True
P27338_CHEMBL5428196,1.0,True
P27338_CHEMBL5433019,1.0,True
P27338_CHEMBL5399496,1.0,True
P27338_CHEMBL5413087,1.0,True
P27338_CHEMBL5433787,1.0,True
P27338_CHEMBL5429656,1.0,True
P27338_CHEMBL5421246,1.0,True
P27338_CHEMBL5437543,1.0,True
P27338_CHEMBL5423398,1.0,True
P27338_CHEMBL5423186,1.0,True
P27338_CHEMBL5426795,1.0,True
P27338_CHEMBL5434275,1.0,True
P27338_CHEMBL5400189,1.0,True
P27338_CHEMBL5404200,1.0,True
P27338_CHEMBL5431507,1.0,True
P27338_CHEMBL5406057,1.0,True
P27338_CHEMBL5432117,1.0,True
P27338_CHEMBL5403995,1.0,True
P27338_CHEMBL5401875,1.0,True
P27338_CHEMBL5401572,1.0,True
P27338_CHEMBL5407170,1.0,True
P27338_CHEMBL5440632,1.0,True
P27338_CHEMBL5394801,1.0,True
P27338_CHEMBL5441072,1.0,True
P27338_CHEMBL5430381,1.0,True
P27338_CHEMBL5414652,1.0,True
P27338_CHEMBL5415223,1.0,True
P27338_CHEMBL5398247,1.0,True
P27338_CHEMBL5418090,1.0,True
P27338_CHEMBL5426461,1.0,True
P27338_CHEMBL5400685,1.0,True
P27338_CHEMBL5428123,1.0,True
P27338_CHEMBL5438301,1.0,True
P27338_CHEMBL5394462,1.0,True
P27338_CHEMBL5427279,1.0,True
P27338_CHEMBL5432246,1.0,True
P28223_CHEMBL5433300,1.0,True
P28223_CHEMBL5405562,1.0,True
P28223_CHEMBL5406900,1.0,True
P28223_CHEMBL5397704,1.0,True
P28223_CHEMBL5405414,1.0,True
P28223_CHEMBL5419441,1.0,True
P28223_CHEMBL5416678,1.0,True
P28223_CHEMBL5433857,1.0,True
P28223_CHEMBL5400892,1.0,True
P28223_CHEMBL5410706,1.0,True
P28223_CHEMBL5420304,1.0,True
P28223_CHEMBL5434373,1.0,True
P28223_CHEMBL5416642,1.0,True
P28223_CHEMBL5412886,1.0,True
P28223_CHEMBL5424897,1.0,True
P28223_CHEMBL5409134,1.0,True
P28223_CHEMBL5437660,1.0,True
P28223_CHEMBL5408223,1.0,True
P28223_CHEMBL5404054,1.0,True
P28223_CHEMBL5436003,1.0,True
P28223_CHEMBL5423649,1.0,True
P28223_CHEMBL5395867,1.0,True
P28223_CHEMBL5406837,1.0,True
P28223_CHEMBL5397523,1.0,True
P28223_CHEMBL5434229,1.0,True
P28223_CHEMBL5431103,1.0,True
P28223_CHEMBL5422870,1.0,True
P28223_CHEMBL5403204,1.0,True
P28223_CHEMBL5418283,1.0,True
P28223_CHEMBL5409227,1.0,True
P28223_CHEMBL5409419,1.0,True
P28223_CHEMBL5426242,1.0,True
P28223_CHEMBL5415412,1.0,True
P28223_CHEMBL5425252,1.0,True
P28223_CHEMBL5400232,1.0,True
P28223_CHEMBL5404031,1.0,True
P28223_CHEMBL5407925,1.0,True
P28223_CHEMBL5402096,1.0,True
P28223_CHEMBL5409782,1.0,True
P28223_CHEMBL5419552,1.0,True
P28223_CHEMBL5422180,1.0,True
P28223_CHEMBL5435580,1.0,True
P28223_CHEMBL5411002,1.0,True
P28223_CHEMBL5424052,1.0,True
P28223_CHEMBL5422196,1.0,True
P28223_CHEMBL5429491,1.0,True
P28223_CHEMBL5395668,1.0,True
P28223_CHEMBL5439203,1.0,True
P28223_CHEMBL5436641,1.0,True
P28223_CHEMBL5429826,1.0,True
P28223_CHEMBL5409331,1.0,True
P28223_CHEMBL5428071,1.0,True
P28223_CHEMBL5394464,1.0,True
P28223_CHEMBL5429818,1.0,True
P28335_CHEMBL5424897,1.0,True
P28335_CHEMBL5409134,1.0,True
P28335_CHEMBL5437660,1.0,True
P28335_CHEMBL5408223,1.0,True
P28335_CHEMBL5404054,1.0,True
P28335_CHEMBL5434229,1.0,True
P28335_CHEMBL5431103,1.0,True
P28335_CHEMBL5418283,1.0,True
P28335_CHEMBL5430057,1.0,True
P28335_CHEMBL5409227,1.0,True
P28335_CHEMBL5427640,1.0,True
P28335_CHEMBL5409419,1.0,True
P28335_CHEMBL5426242,1.0,True
P28335_CHEMBL5395233,1.0,True
P28335_CHEMBL5436641,1.0,True
P28335_CHEMBL5429826,1.0,True
P28335_CHEMBL5409331,1.0,True
P28335_CHEMBL5435945,1.0,True
P28335_CHEMBL5428071,1.0,True
P28335_CHEMBL5394464,1.0,True
P28335_CHEMBL5441076,1.0,True
P28335_CHEMBL5432740,1.0,True
P28907_CHEMBL5423247,1.0,True
P28907_CHEMBL5397412,1.0,True
P28907_CHEMBL5403659,1.0,True
P28907_CHEMBL5395994,1.0,True
P28907_CHEMBL5421625,1.0,True
P28907_CHEMBL5405886,1.0,True
P28907_CHEMBL5404154,1.0,True
P28907_CHEMBL5415804,1.0,True
P28907_CHEMBL5432974,1.0,True
P28907_CHEMBL5434557,1.0,True
P28907_CHEMBL5427100,1.0,True
P28907_CHEMBL5395515,1.0,True
P28907_CHEMBL5415574,1.0,True
P28907_CHEMBL5430964,1.0,True
P28907_CHEMBL5429970,1.0,True
P28907_CHEMBL5440312,1.0,True
P28907_CHEMBL5405079,1.0,True
P28907_CHEMBL5434460,1.0,True
P28907_CHEMBL5431367,1.0,True
P28907_CHEMBL5436110,1.0,True
P28907_CHEMBL5417850,1.0,True
P28907_CHEMBL5434181,1.0,True
P28907_CHEMBL5436403,1.0,True
P28907_CHEMBL5426011,1.0,True
P28907_CHEMBL5401022,1.0,True
P28907_CHEMBL5440681,1.0,True
P28907_CHEMBL5398114,1.0,True
P28907_CHEMBL5425216,1.0,True
P28907_CHEMBL5418653,1.0,True
P28907_CHEMBL5424500,1.0,True
P28907_CHEMBL5410644,1.0,True
P28907_CHEMBL5396888,1.0,True
P28907_CHEMBL5414411,1.0,True
P28907_CHEMBL5427901,1.0,True
P28907_CHEMBL5420517,1.0,True
P28907_CHEMBL5437449,1.0,True
P28907_CHEMBL5424631,1.0,True
P29274_CHEMBL5416209,1.0,True
P29274_CHEMBL5405570,1.0,True
P29274_CHEMBL5393920,1.0,True
P29274_CHEMBL5436220,1.0,True
P29274_CHEMBL5421109,1.0,True
P29274_CHEMBL5427211,1.0,True
P29274_CHEMBL5422711,1.0,True
P29274_CHEMBL5437109,1.0,True
P29274_CHEMBL5395897,1.0,True
P29274_CHEMBL5399921,1.0,True
P29274_CHEMBL5439422,1.0,True
P29274_CHEMBL5404268,1.0,True
P29274_CHEMBL5402843,1.0,True
P29274_CHEMBL5416491,1.0,True
P29274_CHEMBL5416911,1.0,True
P29274_CHEMBL5429151,1.0,True
P29274_CHEMBL5410668,1.0,True
P29274_CHEMBL5430246,1.0,True
P29274_CHEMBL5426841,1.0,True
P29274_CHEMBL5413371,1.0,True
P29274_CHEMBL5438060,1.0,True
P29274_CHEMBL5439885,1.0,True
P29274_CHEMBL5399566,1.0,True
P29274_CHEMBL5433808,1.0,True
P29274_CHEMBL5415792,1.0,True
P29274_CHEMBL5437168,1.0,True
P29274_CHEMBL5401706,1.0,True
P29274_CHEMBL5398651,1.0,True
P29274_CHEMBL5401410,1.0,True
P29274_CHEMBL5408699,1.0,True
P29274_CHEMBL5426226,1.0,True
P29274_CHEMBL5422621,1.0,True
P29274_CHEMBL5408447,1.0,True
P29274_CHEMBL5397080,1.0,True
P29274_CHEMBL5400341,1.0,True
P29274_CHEMBL5417712,1.0,True
P29274_CHEMBL5412117,1.0,True
P29274_CHEMBL5422530,1.0,True
P29274_CHEMBL5415529,1.0,True
P29274_CHEMBL5408468,1.0,True
P29274_CHEMBL5405584,1.0,True
P29274_CHEMBL5420888,1.0,True
P29274_CHEMBL5427931,1.0,True
P29274_CHEMBL5419573,1.0,True
P29274_CHEMBL5395100,1.0,True
P29274_CHEMBL5438754,1.0,True
P29597_CHEMBL5418687,1.0,True
P29597_CHEMBL5396134,1.0,True
P29597_CHEMBL5414765,1.0,True
P29597_CHEMBL5394367,1.0,True
P29597_CHEMBL5424439,1.0,True
P29597_CHEMBL5417474,1.0,True
P29597_CHEMBL5395839,1.0,True
P29597_CHEMBL5403897,1.0,True
P29597_CHEMBL5420083,1.0,True
P29597_CHEMBL5420971,1.0,True
P29597_CHEMBL5424098,1.0,True
P29597_CHEMBL5403272,1.0,True
P29597_CHEMBL5423387,1.0,True
P29597_CHEMBL5430795,1.0,True
P29597_CHEMBL5405043,1.0,True
P29597_CHEMBL5410919,1.0,True
P29597_CHEMBL5435417,1.0,True
P29597_CHEMBL5439582,1.0,True
P29597_CHEMBL5427932,1.0,True
P29597_CHEMBL5405140,1.0,True
P29597_CHEMBL5404261,1.0,True
P29597_CHEMBL5441087,1.0,True
P29597_CHEMBL5440017,1.0,True
P29597_CHEMBL5434116,1.0,True
P29597_CHEMBL5396523,1.0,True
P29597_CHEMBL5423894,1.0,True
P29597_CHEMBL5424497,1.0,True
P29597_CHEMBL5438635,1.0,True
P29597_CHEMBL5409953,1.0,True
P29597_CHEMBL5422886,1.0,True
P29597_CHEMBL5412967,1.0,True
P29597_CHEMBL5407329,1.0,True
P29597_CHEMBL5407260,1.0,True
P29597_CHEMBL5396554,1.0,True
P29597_CHEMBL5415586,1.0,True
P29597_CHEMBL5409666,1.0,True
P29597_CHEMBL5433426,1.0,True
P29597_CHEMBL5408994,1.0,True
P29597_CHEMBL5419978,1.0,True
P29597_CHEMBL5435482,1.0,True
P29597_CHEMBL5440510,1.0,True
P29597_CHEMBL5438892,1.0,True
P29597_CHEMBL5412619,1.0,True
P29597_CHEMBL5437653,1.0,True
P29597_CHEMBL5400209,1.0,True
P29597_CHEMBL5437261,1.0,True
P29597_CHEMBL5431257,1.0,True
P29597_CHEMBL5440264,1.0,True
P29597_CHEMBL5413489,1.0,True
P29597_CHEMBL5429461,1.0,True
P29597_CHEMBL5422793,1.0,True
P31153_CHEMBL5405042,1.0,True
P31153_CHEMBL5402991,1.0,True
P31153_CHEMBL5395201,1.0,True
P31153_CHEMBL5415073,1.0,True
P31153_CHEMBL5400994,1.0,True
P31153_CHEMBL5412431,1.0,True
P31153_CHEMBL5437430,1.0,True
P31153_CHEMBL5419227,1.0,True
P31153_CHEMBL5418094,1.0,True
P31153_CHEMBL5440991,1.0,True
P31153_CHEMBL5412125,1.0,True
P31153_CHEMBL5425823,1.0,True
P31153_CHEMBL5401515,1.0,True
P31153_CHEMBL5430139,1.0,True
P31153_CHEMBL5434352,1.0,True
P31153_CHEMBL5423083,1.0,True
P31153_CHEMBL5432232,1.0,True
P31153_CHEMBL5397124,1.0,True
P31153_CHEMBL5405749,1.0,True
P31153_CHEMBL5435278,1.0,True
P31153_CHEMBL5419203,1.0,True
P31153_CHEMBL5413291,1.0,True
P31153_CHEMBL5406558,1.0,True
P31153_CHEMBL5409231,1.0,True
P31153_CHEMBL5405041,1.0,True
P31153_CHEMBL5422027,1.0,True
P31153_CHEMBL5399691,1.0,True
P31153_CHEMBL5426479,1.0,True
P31153_CHEMBL5399738,1.0,True
P31153_CHEMBL5413811,1.0,True
P31153_CHEMBL5427061,1.0,True
P31153_CHEMBL5426003,1.0,True
P31153_CHEMBL5419023,1.0,True
P31153_CHEMBL5413791,1.0,True
P31153_CHEMBL5422860,1.0,True
P31153_CHEMBL5401688,1.0,True
P31153_CHEMBL5399741,1.0,True
P31153_CHEMBL5411162,1.0,True
P31153_CHEMBL5439586,1.0,True
P31153_CHEMBL5407969,1.0,True
P31153_CHEMBL5420391,1.0,True
P31153_CHEMBL5393737,1.0,True
P31153_CHEMBL5403351,1.0,True
P31153_CHEMBL5436630,1.0,True
P31153_CHEMBL5425116,1.0,True
P31153_CHEMBL5439496,1.0,True
P31153_CHEMBL5398803,1.0,True
P31153_CHEMBL5431494,1.0,True
P31153_CHEMBL5433315,1.0,True
P31153_CHEMBL5438211,1.0,True
P34913_CHEMBL5433817,1.0,True
P34913_CHEMBL5435984,1.0,True
P34913_CHEMBL5404981,1.0,True
P34913_CHEMBL5430033,1.0,True
P34913_CHEMBL5432207,1.0,True
P34913_CHEMBL5414017,1.0,True
P34913_CHEMBL5405712,1.0,True
P34913_CHEMBL5419231,1.0,True
P34913_CHEMBL5438968,1.0,True
P34913_CHEMBL5406085,1.0,True
P34913_CHEMBL5396859,1.0,True
P34913_CHEMBL5423765,1.0,True
P34913_CHEMBL5402713,1.0,True
P34913_CHEMBL5394017,1.0,True
P34913_CHEMBL5427173,1.0,True
P34913_CHEMBL5429531,1.0,True
P34913_CHEMBL5425833,1.0,True
P34913_CHEMBL5430521,1.0,True
P34913_CHEMBL5431410,1.0,True
P34913_CHEMBL5431664,1.0,True
P34913_CHEMBL5435879,1.0,True
P34913_CHEMBL5434178,1.0,True
P34913_CHEMBL5399542,1.0,True
P34913_CHEMBL5420723,1.0,True
P34913_CHEMBL5435557,1.0,True
P34913_CHEMBL5423755,1.0,True
P34913_CHEMBL5410246,1.0,True
P34913_CHEMBL5421307,1.0,True
P34913_CHEMBL5395369,1.0,True
P34913_CHEMBL5437028,1.0,True
P34913_CHEMBL5397730,1.0,True
P34913_CHEMBL5422052,1.0,True
P34913_CHEMBL5414179,1.0,True
P34913_CHEMBL5431497,1.0,True
P34913_CHEMBL5425040,1.0,True
P34913_CHEMBL5433621,1.0,True
P34913_CHEMBL5424246,1.0,True
P34913_CHEMBL5421374,1.0,True
P34913_CHEMBL5399478,1.0,True
P34913_CHEMBL5417426,1.0,True
P34913_CHEMBL5412026,1.0,True
P34913_CHEMBL5433624,1.0,True
P34913_CHEMBL5429004,1.0,True
P34913_CHEMBL5415121,1.0,True
P34913_CHEMBL5429256,1.0,True
P34913_CHEMBL5404352,1.0,True
P34913_CHEMBL5435276,1.0,True
P34913_CHEMBL5403016,1.0,True
P34913_CHEMBL5417008,1.0,True
P34913_CHEMBL5410521,1.0,True
P34913_CHEMBL5414609,1.0,True
P34913_CHEMBL5428998,1.0,True
P34913_CHEMBL5437010,1.0,True
P34913_CHEMBL5410982,1.0,True
P34913_CHEMBL5437647,1.0,True
P34913_CHEMBL5406849,1.0,True
P34913_CHEMBL5428089,1.0,True
P34913_CHEMBL5411642,1.0,True
P34913_CHEMBL5415470,1.0,True
P34913_CHEMBL5418650,1.0,True
P34913_CHEMBL5420193,1.0,True
P34913_CHEMBL5426753,1.0,True
P34913_CHEMBL5411340,1.0,True
P34913_CHEMBL5435336,1.0,True
P34913_CHEMBL5438483,1.0,True
P34913_CHEMBL5411847,1.0,True
P34913_CHEMBL5415175,1.0,True
P34913_CHEMBL5408127,1.0,True
P34913_CHEMBL5407621,1.0,True
P34913_CHEMBL5439306,1.0,True
P34972_CHEMBL5420560,1.0,True
P34972_CHEMBL5423328,1.0,True
P34972_CHEMBL5406438,1.0,True
P34972_CHEMBL5403405,1.0,True
P34972_CHEMBL5411459,1.0,True
P34972_CHEMBL5415690,1.0,True
P34972_CHEMBL5421210,1.0,True
P34972_CHEMBL5418589,1.0,True
P34972_CHEMBL5437097,1.0,True
P34972_CHEMBL5422404,1.0,True
P34972_CHEMBL5409471,1.0,True
P34972_CHEMBL5428372,1.0,True
P34972_CHEMBL5419335,1.0,True
P34972_CHEMBL5406967,1.0,True
P34972_CHEMBL5410025,1.0,True
P34972_CHEMBL5422557,1.0,True
P34972_CHEMBL5430360,1.0,True
P34972_CHEMBL5421463,1.0,True
P34972_CHEMBL5409303,1.0,True
P34972_CHEMBL5395270,1.0,True
P34972_CHEMBL5416421,1.0,True
P34972_CHEMBL5429476,1.0,True
P34972_CHEMBL5430169,1.0,True
P34972_CHEMBL5411397,1.0,True
P34972_CHEMBL5412500,1.0,True
P34972_CHEMBL5414873,1.0,True
P34972_CHEMBL5409074,1.0,True
P34972_CHEMBL5405774,1.0,True
P34972_CHEMBL5417553,1.0,True
P34972_CHEMBL5415150,1.0,True
P35372_CHEMBL5413043,1.0,True
P35372_CHEMBL5435390,1.0,True
P35372_CHEMBL5402755,1.0,True
P35372_CHEMBL5398409,1.0,True
P35372_CHEMBL5408683,1.0,True
P35372_CHEMBL5406692,1.0,True
P35372_CHEMBL5435537,1.0,True
P35372_CHEMBL5403243,1.0,True
P35372_CHEMBL5435711,1.0,True
P35372_CHEMBL5415842,1.0,True
P35372_CHEMBL5415691,1.0,True
P35372_CHEMBL5413237,1.0,True
P35372_CHEMBL5407845,1.0,True
P35372_CHEMBL5413536,1.0,True
P35372_CHEMBL5397609,1.0,True
P35372_CHEMBL5410159,1.0,True
P35372_CHEMBL5409322,1.0,True
P35372_CHEMBL5412606,1.0,True
P35372_CHEMBL5421714,1.0,True
P35372_CHEMBL5395539,1.0,True
P35372_CHEMBL5398913,1.0,True
P35372_CHEMBL5436551,1.0,True
P35372_CHEMBL5407379,1.0,True
P35372_CHEMBL5421526,1.0,True
P35372_CHEMBL5429557,1.0,True
P35372_CHEMBL5437720,1.0,True
P35372_CHEMBL5417643,1.0,True
P35372_CHEMBL5418730,1.0,True
P35372_CHEMBL5407747,1.0,True
P35372_CHEMBL5425944,1.0,True
P35372_CHEMBL5413807,1.0,True
P35372_CHEMBL5429207,1.0,True
P35372_CHEMBL5423250,1.0,True
P35372_CHEMBL5400356,1.0,True
P35372_CHEMBL5401204,1.0,True
P35408_CHEMBL5436396,1.0,True
P35408_CHEMBL5429723,1.0,True
P35408_CHEMBL5414713,1.0,True
P35408_CHEMBL5426459,1.0,True
P35408_CHEMBL5416297,1.0,True
P35408_CHEMBL5408721,1.0,True
P35408_CHEMBL5395204,1.0,True
P35408_CHEMBL5421486,1.0,True
P35408_CHEMBL5437320,1.0,True
P35408_CHEMBL5430051,1.0,True
P35408_CHEMBL5405516,1.0,True
P35408_CHEMBL5407123,1.0,True
P35408_CHEMBL5433739,1.0,True
P35408_CHEMBL5435929,1.0,True
P35408_CHEMBL5426990,1.0,True
P35408_CHEMBL5427471,1.0,True
P35408_CHEMBL5394316,1.0,True
P35408_CHEMBL5431483,1.0,True
P35408_CHEMBL5419736,1.0,True
P35408_CHEMBL5413066,1.0,True
P35408_CHEMBL5427264,1.0,True
P35408_CHEMBL5410514,1.0,True
P35408_CHEMBL5430749,1.0,True
P35408_CHEMBL5426152,1.0,True
P35408_CHEMBL5402258,1.0,True
P35408_CHEMBL5434593,1.0,True
P35408_CHEMBL5401228,1.0,True
P35408_CHEMBL5411028,1.0,True
P35408_CHEMBL5411223,1.0,True
P35408_CHEMBL5401935,1.0,True
P35408_CHEMBL5408723,1.0,True
P35408_CHEMBL5414398,1.0,True
P35408_CHEMBL5394484,1.0,True
P35408_CHEMBL5428393,1.0,True
P35408_CHEMBL5427544,1.0,True
P35408_CHEMBL5402938,1.0,True
P35408_CHEMBL5393749,1.0,True
P35408_CHEMBL5426943,1.0,True
P35408_CHEMBL5427672,1.0,True
P35408_CHEMBL5433721,1.0,True
P35408_CHEMBL5395138,1.0,True
P35408_CHEMBL5435216,1.0,True
P35408_CHEMBL5417603,1.0,True
P35408_CHEMBL5438025,1.0,True
P35408_CHEMBL5436556,1.0,True
P35408_CHEMBL5407788,1.0,True
P35408_CHEMBL5427584,1.0,True
P35408_CHEMBL5403528,1.0,True
P35408_CHEMBL5426457,1.0,True
P35408_CHEMBL5405242,1.0,True
P35408_CHEMBL5411952,1.0,True
P35408_CHEMBL5424332,1.0,True
P35408_CHEMBL5399302,1.0,True
P35408_CHEMBL5397734,1.0,True
P35462_CHEMBL5399833,1.0,True
P35462_CHEMBL5415691,1.0,True
P35462_CHEMBL5413237,1.0,True
P35462_CHEMBL5407845,1.0,True
P35462_CHEMBL5420515,1.0,True
P35462_CHEMBL5394838,1.0,True
P35462_CHEMBL5410716,1.0,True
P35462_CHEMBL5439212,1.0,True
P35462_CHEMBL5399422,1.0,True
P35462_CHEMBL5414499,1.0,True
P35462_CHEMBL5437148,1.0,True
P35462_CHEMBL5399933,1.0,True
P35462_CHEMBL5409939,1.0,True
P35462_CHEMBL5399568,1.0,True
P35462_CHEMBL5425375,1.0,True
P35462_CHEMBL5399166,1.0,True
P35462_CHEMBL5402269,1.0,True
P35462_CHEMBL5420387,1.0,True
P35462_CHEMBL5410387,1.0,True
P35462_CHEMBL5395272,1.0,True
P35462_CHEMBL5438487,1.0,True
P35462_CHEMBL5396616,1.0,True
P35462_CHEMBL5433001,1.0,True
P35462_CHEMBL5427065,1.0,True
P35462_CHEMBL5424241,1.0,True
P35462_CHEMBL5409755,1.0,True
P35462_CHEMBL5421925,1.0,True
P35462_CHEMBL5415846,1.0,True
P35462_CHEMBL5404807,1.0,True
P35462_CHEMBL5425134,1.0,True
P35462_CHEMBL5440422,1.0,True
P35462_CHEMBL5410159,1.0,True
P35462_CHEMBL5409322,1.0,True
P35462_CHEMBL5421714,1.0,True
P35462_CHEMBL5436551,1.0,True
P35462_CHEMBL5436957,1.0,True
P35462_CHEMBL5420316,1.0,True
P35462_CHEMBL5426620,1.0,True
P35462_CHEMBL5402212,1.0,True
P35462_CHEMBL5433284,1.0,True
P35462_CHEMBL5399129,1.0,True
P35462_CHEMBL5421827,1.0,True
P35462_CHEMBL5422870,1.0,True
P35462_CHEMBL5428803,1.0,True
P35462_CHEMBL5403204,1.0,True
P35462_CHEMBL5439853,1.0,True
P35462_CHEMBL5407341,1.0,True
P35462_CHEMBL5417643,1.0,True
P35462_CHEMBL5416644,1.0,True
P35462_CHEMBL5411404,1.0,True
P35462_CHEMBL5421272,1.0,True
P35462_CHEMBL5433509,1.0,True
P35462_CHEMBL5438205,1.0,True
P35462_CHEMBL5412718,1.0,True
P35462_CHEMBL5405333,1.0,True
P35462_CHEMBL5396317,1.0,True
P35462_CHEMBL5427937,1.0,True
P35462_CHEMBL5395187,1.0,True
P35462_CHEMBL5405086,1.0,True
P35462_CHEMBL5425252,1.0,True
P35462_CHEMBL5415335,1.0,True
P35462_CHEMBL5394431,1.0,True
P35462_CHEMBL5431474,1.0,True
P35462_CHEMBL5416728,1.0,True
P35462_CHEMBL5410179,1.0,True
P35462_CHEMBL5436809,1.0,True
P35462_CHEMBL5400232,1.0,True
P35462_CHEMBL5418730,1.0,True
P35462_CHEMBL5407747,1.0,True
P35462_CHEMBL5425944,1.0,True
P35462_CHEMBL5413807,1.0,True
P35462_CHEMBL5429207,1.0,True
P35462_CHEMBL5423250,1.0,True
P35462_CHEMBL5400356,1.0,True
P35462_CHEMBL5417351,1.0,True
P35462_CHEMBL5395965,1.0,True
P35462_CHEMBL5398100,1.0,True
P35462_CHEMBL5429048,1.0,True
P35462_CHEMBL5429826,1.0,True
P36544_CHEMBL5435510,1.0,True
P36544_CHEMBL5428848,1.0,True
P36544_CHEMBL5428298,1.0,True
P36544_CHEMBL5401803,1.0,True
P36544_CHEMBL5417751,1.0,True
P36544_CHEMBL5409285,1.0,True
P36544_CHEMBL5423336,1.0,True
P36544_CHEMBL5400651,1.0,True
P36544_CHEMBL5415482,1.0,True
P36544_CHEMBL5435415,1.0,True
P36544_CHEMBL5433741,1.0,True
P36544_CHEMBL5416962,1.0,True
P36544_CHEMBL5403618,1.0,True
P36544_CHEMBL5428774,1.0,True
P36544_CHEMBL5415576,1.0,True
P36544_CHEMBL5407945,1.0,True
P36544_CHEMBL5395819,1.0,True
P36544_CHEMBL5412463,1.0,True
P36544_CHEMBL5425014,1.0,True
P36544_CHEMBL5406306,1.0,True
P36544_CHEMBL5418191,1.0,True
P36544_CHEMBL5415738,1.0,True
P36544_CHEMBL5416363,1.0,True
P36544_CHEMBL5396300,1.0,True
P36544_CHEMBL5408237,1.0,True
P36544_CHEMBL5415788,1.0,True
P36544_CHEMBL5436520,1.0,True
P36544_CHEMBL5399641,1.0,True
P36544_CHEMBL5432840,1.0,True
P36544_CHEMBL5396579,1.0,True
P36544_CHEMBL5415255,1.0,True
P36544_CHEMBL5440131,1.0,True
P36544_CHEMBL5393773,1.0,True
P37231_CHEMBL5403200,1.0,True
P37231_CHEMBL5421425,1.0,True
P37231_CHEMBL5407583,1.0,True
P37231_CHEMBL5406591,1.0,True
P37231_CHEMBL5406898,1.0,True
P37231_CHEMBL5408470,1.0,True
P37231_CHEMBL5397940,1.0,True
P37231_CHEMBL5427431,1.0,True
P37231_CHEMBL5439812,1.0,True
P37231_CHEMBL5432530,1.0,True
P37231_CHEMBL5431536,1.0,True
P37231_CHEMBL5429976,1.0,True
P37231_CHEMBL5395286,1.0,True
P37231_CHEMBL5427888,1.0,True
P37231_CHEMBL5431290,1.0,True
P37231_CHEMBL5429911,1.0,True
P41143_CHEMBL5427274,1.0,True
P41143_CHEMBL5399596,1.0,True
P41143_CHEMBL5434134,1.0,True
P41143_CHEMBL5432205,1.0,True
P41143_CHEMBL5426012,1.0,True
P41143_CHEMBL5404274,1.0,True
P41143_CHEMBL5405339,1.0,True
P41143_CHEMBL5415010,1.0,True
P41143_CHEMBL5423260,1.0,True
P41143_CHEMBL5405519,1.0,True
P41143_CHEMBL5403273,1.0,True
P41143_CHEMBL5432317,1.0,True
P41143_CHEMBL5411900,1.0,True
P41143_CHEMBL5432174,1.0,True
P41143_CHEMBL5432371,1.0,True
P41143_CHEMBL5416619,1.0,True
P41143_CHEMBL5425838,1.0,True
P41143_CHEMBL5438077,1.0,True
P41143_CHEMBL5427896,1.0,True
P41143_CHEMBL5426498,1.0,True
P41143_CHEMBL5401204,1.0,True
P41143_CHEMBL5434911,1.0,True
P41143_CHEMBL5401578,1.0,True
P41143_CHEMBL5398970,1.0,True
P41143_CHEMBL5406491,1.0,True
P41143_CHEMBL5440937,1.0,True
P41143_CHEMBL5420457,1.0,True
P41143_CHEMBL5419838,1.0,True
P41143_CHEMBL5417637,1.0,True
P41143_CHEMBL5431128,1.0,True
P41143_CHEMBL5429587,1.0,True
P41143_CHEMBL5405800,1.0,True
P41143_CHEMBL5424642,1.0,True
P41143_CHEMBL5396504,1.0,True
P41143_CHEMBL5425108,1.0,True
P41143_CHEMBL5417814,1.0,True
P41143_CHEMBL5424438,1.0,True
P41143_CHEMBL5426766,1.0,True
P41143_CHEMBL5415668,1.0,True
P41143_CHEMBL5434721,1.0,True
P41143_CHEMBL5423403,1.0,True
P41145_CHEMBL5402380,1.0,True
P41145_CHEMBL5412738,1.0,True
P41145_CHEMBL5428706,1.0,True
P41145_CHEMBL5426627,1.0,True
P41145_CHEMBL5404274,1.0,True
P41145_CHEMBL5405339,1.0,True
P41145_CHEMBL5416582,1.0,True
P41145_CHEMBL5415010,1.0,True
P41145_CHEMBL5394355,1.0,True
P41145_CHEMBL5423260,1.0,True
P41145_CHEMBL5403724,1.0,True
P41145_CHEMBL5418013,1.0,True
P41145_CHEMBL5428920,1.0,True
P41145_CHEMBL5405248,1.0,True
P41145_CHEMBL5419235,1.0,True
P41145_CHEMBL5433205,1.0,True
P41145_CHEMBL5440141,1.0,True
P41145_CHEMBL5405049,1.0,True
P41145_CHEMBL5439837,1.0,True
P41145_CHEMBL5398392,1.0,True
P41145_CHEMBL5419716,1.0,True
P41145_CHEMBL5424523,1.0,True
P41145_CHEMBL5417743,1.0,True
P41145_CHEMBL5437720,1.0,True
P41145_CHEMBL5403335,1.0,True
P41145_CHEMBL5416937,1.0,True
P41145_CHEMBL5405776,1.0,True
P41145_CHEMBL5425679,1.0,True
P41145_CHEMBL5429995,1.0,True
P41145_CHEMBL5426289,1.0,True
P41145_CHEMBL5397467,1.0,True
P41145_CHEMBL5401204,1.0,True
P41145_CHEMBL5419132,1.0,True
P41145_CHEMBL5409958,1.0,True
P42330_CHEMBL5403375,1.0,True
P42330_CHEMBL5409789,1.0,True
P42330_CHEMBL5393766,1.0,True
P42330_CHEMBL5426283,1.0,True
P42330_CHEMBL5406588,1.0,True
P42330_CHEMBL5413682,1.0,True
P42330_CHEMBL5404373,1.0,True
P42330_CHEMBL5398882,1.0,True
