compound_id,ik,hit_full,hit_skel,Compound_structural_similarity
P17931_CHEMBL5402838,ZTVDUWIAZWYTCP-UHFFFAOYSA-N,False,False,0.50746268
P17931_CHEMBL5400634,BCFONKCXMSSSBC-XHQBTEETSA-N,False,False,0.657894731
P17931_CHEMBL5431444,SITXYIQWTUNFHR-UHFFFAOYSA-N,False,False,0.564516127
P17931_CHEMBL5406384,BOMSPOXOMYAFKP-RQSWOZRGSA-N,False,False,0.754098356
P17931_CHEMBL5401732,JLLOKLIAXWOGKM-UHFFFAOYSA-N,False,False,0.478260875
P17931_CHEMBL5429754,IGQGFJDTPJSNMB-UHFFFAOYSA-N,False,False,0.515151501
P17931_CHEMBL5415297,OYTWVSRTDWODGB-OWLWSTIZSA-N,False,False,0.628571451
P17931_CHEMBL5430941,OYTWVSRTDWODGB-AZDJEOSPSA-N,False,False,0.628571451
P17931_CHEMBL5421500,MKJXLKUONBXDOG-UHFFFAOYSA-N,False,False,0.428571433
P17931_CHEMBL5439240,BCCNAJHFEHCRGY-UHFFFAOYSA-N,False,False,0.409090906
P17931_CHEMBL5427260,MFFXVIFPLTYPHM-UHFFFAOYSA-N,False,False,0.404494375
P17931_CHEMBL5430273,ZHQOZZGRYBFWOA-UHFFFAOYSA-N,False,False,0.449999988
P17931_CHEMBL5441028,CFQOTVNELKQHDO-UHFFFAOYSA-N,False,False,0.402985066
P17931_CHEMBL5417087,VQTJGOXKWKVPAM-UHFFFAOYSA-N,False,False,0.411764711
P17931_CHEMBL5394601,ZXJFQNZZYDAWIY-UHFFFAOYSA-N,False,False,0.426829278
P17931_CHEMBL5419357,FFLWELXEHFKRCM-UHFFFAOYSA-N,False,False,0.463414639
P17931_CHEMBL5412010,BONGPDVRQLSPFY-UHFFFAOYSA-N,False,False,0.44262296
P17931_CHEMBL5396404,BTMIVUUSJRISFQ-UHFFFAOYSA-N,False,False,0.449999988
P17931_CHEMBL5406006,PEODHIZLYVLGDB-UHFFFAOYSA-N,False,False,0.519230783
P17931_CHEMBL5436075,AZOPOKOWNRFERQ-UHFFFAOYSA-N,False,False,0.508196712
P17931_CHEMBL5422699,LVXHVTQEPILXSG-UHFFFAOYSA-N,False,False,0.419354826
P17931_CHEMBL5406342,HCDSOJROXGJTKI-UHFFFAOYSA-N,False,False,0.534482777
P17931_CHEMBL5433343,GQDVINNUTMNUJW-UHFFFAOYSA-N,False,False,0.509433985
P17931_CHEMBL5415648,PTNKQWFTZHGXIA-UHFFFAOYSA-N,False,False,0.450704217
P17931_CHEMBL5436399,HSNYJVWJXYJXIF-UHFFFAOYSA-N,False,False,0.426470578
P17931_CHEMBL5440690,OTAFAOFIQUXGCW-UHFFFAOYSA-N,False,False,0.568965495
P17931_CHEMBL5436088,KNLPTJBNSZHVDD-UHFFFAOYSA-N,False,False,0.568965495
P17931_CHEMBL5437593,WQSBDAIUOCXJHV-UHFFFAOYSA-N,False,False,0.49253732
P17931_CHEMBL5434120,XFEZZHHBRROFQZ-UHFFFAOYSA-N,False,False,0.460317463
P17931_CHEMBL5436190,DSTGSRGXHNQVSI-UHFFFAOYSA-N,False,False,0.469696969
P17931_CHEMBL5440430,YTFBHDFIAVCOLW-CXWAYFSPSA-N,False,False,0.645161271
P17931_CHEMBL5411478,FZJNVIVWLZPBGW-RDZAWVCESA-N,False,False,0.619718313
P17931_CHEMBL5432913,ACJZLMMXEBUJIX-RUCLQGLUSA-N,False,False,0.681159437
P17931_CHEMBL5395001,OSWKZOURNJHUSF-RUCLQGLUSA-N,False,False,0.691176474
P17931_CHEMBL5397280,LFIRTILFTSHBRZ-WZYWGQKZSA-N,False,False,0.691176474
P17931_CHEMBL5399144,LWQQTIYILFGLHX-WZYWGQKZSA-N,False,False,0.691176474
P17931_CHEMBL5395141,SFOMGXMEEFKQRQ-YQMYHTILSA-N,False,False,0.620689631
P21728_CHEMBL5398357,POVWSYSDQXIYKJ-QFIPXVFZSA-N,False,False,0.866666675
P21728_CHEMBL5420515,VGIIDBWOPSJFIE-QFIPXVFZSA-N,False,False,0.862068951
P21728_CHEMBL5436253,GFZVUTOOLYYAOX-NRFANRHFSA-N,False,False,0.83606559
P21728_CHEMBL5399393,VOWZUTQGRBJLDH-QFIPXVFZSA-N,False,False,0.866666675
P21728_CHEMBL5412881,SJWXAQHBAPRXPD-QHCPKHFHSA-N,False,False,0.881355941
P21728_CHEMBL5423775,SMQYAHMIUKDWPQ-DEOSSOPVSA-N,False,False,0.896551728
P21728_CHEMBL5439661,PVXJKZIZVPZHDE-VWLOTQADSA-N,False,False,0.896551728
P21728_CHEMBL5394838,LHHCQDFZJQYUSF-QHCPKHFHSA-N,False,False,0.8125
P21728_CHEMBL5410716,KJARUWIFRQEXIR-FQEVSTJZSA-N,False,False,0.862068951
P21728_CHEMBL5439212,GUEHIYRLOQCWLO-NRFANRHFSA-N,False,False,0.830508471
P21728_CHEMBL5399422,BFYNQIVBIQGLJA-QFIPXVFZSA-N,False,False,0.862068951
P21728_CHEMBL5437148,SLCUTXIBPDBQJC-DEOSSOPVSA-N,False,False,0.892857134
P21728_CHEMBL5399933,ISHULLMLYOWDJR-VWLOTQADSA-N,False,False,0.892857134
P21728_CHEMBL5423880,MMFWIZULHRZJBU-NRFANRHFSA-N,False,False,0.864406765
P21728_CHEMBL5409939,CIQIXAAZIFEHQC-NRFANRHFSA-N,False,False,0.859649122
P21728_CHEMBL5399568,FBROEXNVPDFFCE-IBGZPJMESA-N,False,False,0.859649122
P21728_CHEMBL5416700,ANDDNJUYPNMKJQ-FQEVSTJZSA-N,False,False,0.862068951
P21728_CHEMBL5425375,CIXHXASWJFMKLE-FQEVSTJZSA-N,False,False,0.857142866
P21728_CHEMBL5399166,WRPZMLXFPDERQS-SFHVURJKSA-N,False,False,0.857142866
P21728_CHEMBL5402269,YRIGEEYYMGNBLH-IBGZPJMESA-N,False,False,0.890909076
P21728_CHEMBL5420387,RMKVCRINIVDQQR-FQEVSTJZSA-N,False,False,0.803278685
P21728_CHEMBL5410387,OKHCGJQUKXTRNR-KRWDZBQOSA-N,False,False,0.854545474
P21728_CHEMBL5395272,JHLIBYXPSIHAKP-SFHVURJKSA-N,False,False,0.821428597
P21728_CHEMBL5438487,MCNXDINEERCWGB-IBGZPJMESA-N,False,False,0.886792481
P21728_CHEMBL5396616,HAUUSSMWQKKSAX-FQEVSTJZSA-N,False,False,0.796610177
P21728_CHEMBL5433001,XIPOFQVPXAIRQK-INIZCTEOSA-N,False,False,0.849056602
P21728_CHEMBL5437660,IXCPWQZWEFUJGL-WGSAOQKQSA-N,False,False,0.55737704
P21728_CHEMBL5408223,YFCLKFMYEUGDOO-KESTWPANSA-N,False,False,0.692307711
P21728_CHEMBL5404054,VWTCRTQGMATJRY-HCGLCNNCSA-N,False,False,0.716216207
P21728_CHEMBL5431103,NOSXOCMQQISHPL-IYARVYRRSA-N,False,False,0.775862098
P21728_CHEMBL5422870,HZBAKQLOTJCSJX-UHFFFAOYSA-N,False,False,0.64864862
P21728_CHEMBL5428803,GKEKKHSDPFDXQN-INIZCTEOSA-N,False,False,0.777777791
P21728_CHEMBL5403204,HEPZPDOHSGVKLD-UHFFFAOYSA-N,False,False,0.652173936
P21728_CHEMBL5409419,UCGXXGOWEGSYJJ-UHFFFAOYSA-N,False,False,0.602739751
P21728_CHEMBL5426242,ULYBTXJNQXAQFS-UHFFFAOYSA-N,False,False,0.577464759
P21728_CHEMBL5425252,RGPTYLNPCNVHNC-UHFFFAOYSA-N,False,False,0.779661
P21728_CHEMBL5400232,IBNWNWKMISLVQT-UHFFFAOYSA-N,False,False,0.771929801
P22303_CHEMBL5394478,XVBCFWNSQCHPTI-UHFFFAOYSA-N,False,False,0.493827164
P22303_CHEMBL5400593,DRGVFCJQZHOVEJ-UHFFFAOYSA-N,False,False,0.506329119
P22303_CHEMBL5428978,GAIKGEKRGGHCMZ-UHFFFAOYSA-N,False,False,0.518987358
P22303_CHEMBL5410208,VIMYNAVDKFZSJY-UHFFFAOYSA-N,False,False,0.567567587
P22303_CHEMBL5431791,BTEJXTBVWONFFU-UHFFFAOYSA-N,False,False,0.515625
P22303_CHEMBL5399188,YMGWTTBRRFFMLN-UHFFFAOYSA-N,False,False,0.515625
P22303_CHEMBL5421921,RYFYERZCXQBRAD-UHFFFAOYSA-N,False,False,0.506329119
P22303_CHEMBL5406712,SQZUTUIJWZXJAX-UHFFFAOYSA-N,False,False,0.470588237
P22303_CHEMBL5430507,RNUHPLVYQWRAGP-UHFFFAOYSA-N,False,False,0.465753436
P22303_CHEMBL5394683,LAMQUJNDYPKKMT-UHFFFAOYSA-N,False,False,0.600000024
P22303_CHEMBL5407856,OKXFQHMUKASRBY-UHFFFAOYSA-N,False,False,0.577464759
P22303_CHEMBL5440735,GTXNGJDFXPHWOA-UHFFFAOYSA-N,False,False,0.569444418
P22303_CHEMBL5407180,ONBVYCYXZOZZNN-PDGQHHTCSA-N,False,False,0.698113203
P22303_CHEMBL5417332,XAWFXAPFQYDPBV-QFIPXVFZSA-N,False,False,0.556962013
P22303_CHEMBL5395691,ONFFSANHYPZSAW-UHFFFAOYSA-N,False,False,0.555555582
P22303_CHEMBL5405929,DSKDAAYTNXQGJV-UHFFFAOYSA-N,False,False,0.555555582
P22303_CHEMBL5424787,SKPVSXMCZMZIKN-UHFFFAOYSA-N,False,False,0.806451619
P22303_CHEMBL5395270,HQVRKEQGOOXDCP-UHFFFAOYSA-N,False,False,0.768115938
P22303_CHEMBL5416421,JIVUGVGICZGKIU-UHFFFAOYSA-N,False,False,0.779411793
P22303_CHEMBL5425753,YEDMNOZIAFUYSZ-UHFFFAOYSA-N,False,False,0.770270288
P22303_CHEMBL5411758,LZKBTCQYBSXKFD-UHFFFAOYSA-N,False,False,0.844827592
P22303_CHEMBL5419644,BARZEIXSJGIODB-UHFFFAOYSA-N,False,False,0.722222209
P22303_CHEMBL5414144,YWVFIQIWZRMQIM-WQRHYEAKSA-N,False,False,0.685185194
P22303_CHEMBL5407164,FVVRODREEMLXIT-MOSHPQCFSA-N,False,False,0.660714269
P22303_CHEMBL5434888,PPCRHFHUQHNFIU-NVMNQCDNSA-N,False,False,0.616666675
P22303_CHEMBL5406359,YCVKLCITAUMFGJ-UHFFFAOYSA-N,False,False,0.49333334
P22303_CHEMBL5407691,GOMKMYSERUHMOO-UHFFFAOYSA-N,False,False,0.46938777
P22303_CHEMBL5420040,CYDBJLDDUKNJJI-UHFFFAOYSA-N,False,False,0.455445558
P22303_CHEMBL5433354,SYAFXJONAPKFCV-UHFFFAOYSA-N,False,False,0.493506491
P22303_CHEMBL5421943,IGFAIZMGHCSJKW-UHFFFAOYSA-N,False,False,0.5
P22303_CHEMBL5402496,ZNTRQSRSBVJTIH-UHFFFAOYSA-N,False,False,0.461538464
P22303_CHEMBL5426913,KXTAITOAHXONFJ-UHFFFAOYSA-N,False,False,0.50666666
P22303_CHEMBL5407606,XORPGTGNAJHWCZ-UHFFFAOYSA-N,False,False,0.450980395
P22303_CHEMBL5412970,DDQJAXGJMXUMJC-UHFFFAOYSA-N,False,False,0.479999989
P22303_CHEMBL5424767,KXDQPAPDYNGFQI-UHFFFAOYSA-N,False,False,0.463917524
P22303_CHEMBL5433166,PNMOBYJSLJRIMZ-UHFFFAOYSA-N,False,False,0.482758611
P22303_CHEMBL5429003,ZWUZQGWZVAEYAO-UHFFFAOYSA-N,False,False,0.5
P22303_CHEMBL5424712,ZVCIGFZJQSFSGN-UHFFFAOYSA-N,False,False,0.484848499
P22303_CHEMBL5419243,RDSIJVSRSNHGQF-UHFFFAOYSA-N,False,False,0.639344275
P22303_CHEMBL5417346,KNRMIKZZOJGSJX-UHFFFAOYSA-N,False,False,0.924528301
P22303_CHEMBL5426103,HUBRSVWWLJIQNA-UHFFFAOYSA-N,False,False,0.639344275
P22303_CHEMBL5440753,AAUBXOLWHARFEP-UHFFFAOYSA-N,False,False,0.924528301
P22303_CHEMBL5417632,QETYDHWZWMJMKU-UHFFFAOYSA-N,False,False,0.639344275
P22303_CHEMBL5434553,YCQCPYFOKZXUGC-UHFFFAOYSA-N,False,False,0.924528301
P22303_CHEMBL5418455,GZNVWPUZAABVSS-UHFFFAOYSA-N,False,False,0.629032254
P22303_CHEMBL5396497,XUPZXSZNIKCMMD-UHFFFAOYSA-N,False,False,0.907407403
P22303_CHEMBL5433692,COWSYZPNNFGXOD-UHFFFAOYSA-N,False,False,0.666666687
P22303_CHEMBL5427383,IKBVFQRRVOLTQW-UHFFFAOYSA-N,False,False,0.70588237
P22303_CHEMBL5416845,PSHRBDVGRGWEIB-UHFFFAOYSA-N,False,False,0.720000029
P22303_CHEMBL5401085,ULNFTCVMWDRSGR-UHFFFAOYSA-N,False,False,0.666666687
P22303_CHEMBL5424185,JIQPKOHKBQJXKT-UHFFFAOYSA-N,False,False,0.653846145
P22303_CHEMBL5429608,IFCAAEQXMGKTFX-UHFFFAOYSA-N,False,False,0.550000012
P22303_CHEMBL5396394,GQWXRMJFBBWGBU-UHFFFAOYSA-N,False,False,0.54838711
P22303_CHEMBL5435599,HHOQFQNZGOWBHS-UHFFFAOYSA-N,False,False,0.559322059
P22303_CHEMBL5426763,WPZXTEAEXAJKLC-UHFFFAOYSA-N,False,False,0.540983617
P22303_CHEMBL5407369,WRQPYUZDNIDAKI-UHFFFAOYSA-N,False,False,0.507692337
P22303_CHEMBL5405546,YMWARYCMQGOOCM-UHFFFAOYSA-N,False,False,0.703125
P22303_CHEMBL5413217,VFFPALFWDWTCTP-UHFFFAOYSA-N,False,False,0.575757563
P22303_CHEMBL5414511,LVKPJLCFXSUYOI-OUKQBFOZSA-N,False,False,0.512820542
P22303_CHEMBL5396214,NFKGOOFQVFDLFN-MDZDMXLPSA-N,False,False,0.486111104
P22303_CHEMBL5436875,CQPIZDJANRHFKG-ZHACJKMWSA-N,False,False,0.492753625
P22303_CHEMBL5435812,STOAYYCAXYRSJU-MDZDMXLPSA-N,False,False,0.486111104
P22303_CHEMBL5397159,JVSYOGDIPVRFMX-CMDGGOBGSA-N,False,False,0.518518507
P22303_CHEMBL5412278,IILWHJNAPFMQIG-UHFFFAOYSA-N,False,False,0.552238822
P22303_CHEMBL5412829,VGOWRMCVCDHGIZ-UHFFFAOYSA-N,False,False,0.550000012
P22303_CHEMBL5425561,IKAVVQHSMHYMDJ-OHKUQIHYSA-N,False,False,0.627118647
P22303_CHEMBL5407081,MTQQHPZGMBSWSL-UHFFFAOYSA-N,False,False,0.5
P22303_CHEMBL5416407,LKUBOYJFUVOZCG-UHFFFAOYSA-N,False,False,0.450704217
P22303_CHEMBL5404812,RTJHIRJIKJCFFV-UHFFFAOYSA-N,False,False,0.485294104
P22303_CHEMBL5419364,QDOARVWOVAHJIU-PGRDOPGGSA-N,False,False,0.75757575
P22303_CHEMBL5436261,CFBPNQLXDNLVNE-HRAATJIYSA-N,False,False,0.625
P22303_CHEMBL5405496,SDIALEIKIKXUSO-DYESRHJHSA-N,False,False,0.551282048
P22303_CHEMBL5415210,ZPTZOXPYMMOGAB-OXJNMPFZSA-N,False,False,0.592105269
P22303_CHEMBL5424891,UGWWJOSSIWOXLW-UHFFFAOYSA-N,False,False,0.460526317
P22303_CHEMBL5429752,ZYHMJQXZMJVBKC-CIAFOILYSA-N,False,False,0.703703701
P22303_CHEMBL5428266,BENUSXTXXYTTQG-WYMPLXKRSA-N,False,False,0.754716992
P22303_CHEMBL5411628,ALUSQOVFJVQNKF-UDWIEESQSA-N,False,False,0.696428597
P22303_CHEMBL5424094,QXZHCROHJQQFEJ-SRZZPIQSSA-N,False,False,0.580645144
P22303_CHEMBL5423918,GKOUESSFMCKDBI-UHFFFAOYSA-N,False,False,0.676923096
P22303_CHEMBL5400395,VUEZWIALQTZWIP-UHFFFAOYSA-N,False,False,0.645161271
P22303_CHEMBL5408925,FSAILKBVUYCXNV-UHFFFAOYSA-N,False,False,0.703125
P22303_CHEMBL5417392,XNJHYFAIQOFIJJ-UHFFFAOYSA-N,False,False,0.661764681
P22303_CHEMBL5433956,BUHWDQLEICJGTP-UHFFFAOYSA-N,False,False,0.661016941
P22303_CHEMBL5430903,WEQSWNWRNIQWLG-BQYQJAHWSA-N,False,False,0.489361703
P22303_CHEMBL5426478,WNYQOMQAEHKIGN-STZFKDTASA-N,False,False,0.50746268
P22303_CHEMBL5438801,PLFDOJBDYAWUKJ-DENIHFKCSA-N,False,False,0.913793087
P22303_CHEMBL5431870,DTVPCBIZJATWPE-LAUBAEHRSA-N,False,False,0.78125
P22303_CHEMBL5433193,AZQJBDNDDDGKPV-UHFFFAOYSA-N,False,False,0.686274529
P22303_CHEMBL5414221,MZXGUKCOZUAIPL-UHFFFAOYSA-N,False,False,0.365079373
P22303_CHEMBL5433082,RABDHLJBIQEEND-UHFFFAOYSA-N,False,False,0.396825403
P22303_CHEMBL5397824,HWAVOPJJRDSISW-UHFFFAOYSA-N,False,False,0.448275864
P22303_CHEMBL5412564,ICNPKYKIVQPEDC-UHFFFAOYSA-N,False,False,0.696428597
P22303_CHEMBL5409365,FKBZPOPRHZPSRO-UHFFFAOYSA-N,False,False,0.672727287
P22303_CHEMBL5396781,HKKMPIIBPZOFCZ-QQTULTPQSA-N,False,False,0.605263174
P22303_CHEMBL5437711,OPACGYUGWYNSQL-RGVLZGJSSA-N,False,False,0.764705896
P22303_CHEMBL5411077,MCYLULFSVNLOSL-SSDVNMTOSA-N,False,False,0.559322059
P22303_CHEMBL5401627,PWUMBSXJJLVIDI-SRZZPIQSSA-N,False,False,0.703703701
P22303_CHEMBL5426401,VBFKLSQXEXLRSC-UHFFFAOYSA-O,False,False,0.675000012
P22303_CHEMBL5408201,JTJQWNKGAGILHA-UHFFFAOYSA-N,False,False,0.554054081
P22303_CHEMBL5401178,BYSNJAOABDTNBL-UHFFFAOYSA-N,False,False,0.666666687
P22303_CHEMBL5432462,BPSDIQLSSVWJQS-UHFFFAOYSA-N,False,False,0.615384638
P22303_CHEMBL5415532,IAQOCDHPBWLMJC-UHFFFAOYSA-N,False,False,0.459016383
P22303_CHEMBL5413533,AJZPRGAIPAIFGA-UHFFFAOYSA-N,False,False,0.428571433
P22303_CHEMBL5427748,WUPOUXQINOBOLY-RGVLZGJSSA-N,False,False,0.532258093
P22303_CHEMBL5428301,HYNFVNABZWXLPH-UFFVCSGVSA-N,False,False,0.600000024
P22303_CHEMBL5429288,NSHPPFSRBQWBQE-RGVLZGJSSA-N,False,False,0.696428597
P22303_CHEMBL5409352,HJPAZMJTDPKOLV-UHFFFAOYSA-N,False,False,0.723404229
P22303_CHEMBL5433139,YHMQNOUAEWRSMB-UHFFFAOYSA-N,False,False,0.671641767
P22303_CHEMBL5435163,POPGUCONQNKJKN-UHFFFAOYSA-N,False,False,0.416666657
P23458_CHEMBL5408535,ROPVDBWPZAWUNT-UHFFFAOYSA-N,False,False,0.644067824
P23458_CHEMBL5396134,DTMIBBOCLJONAM-UHFFFAOYSA-N,False,False,0.474358976
P23458_CHEMBL5440598,MCEQRMLWFYIMOS-UHFFFAOYSA-N,False,False,0.493150681
P23458_CHEMBL5438309,HOOYZXBJNALUAR-UHFFFAOYSA-N,False,False,0.523809552
P23458_CHEMBL5396692,PGAJRBPJZQCPJB-UHFFFAOYSA-N,False,False,0.5
P23458_CHEMBL5433067,UFXJOTMNULIWLB-UHFFFAOYSA-N,False,False,0.515151501
P23458_CHEMBL5406170,ARHVWSLEQUWTGA-UHFFFAOYSA-N,False,False,0.5
P23458_CHEMBL5397997,XQEZTKKWEGOJAF-UHFFFAOYSA-N,False,False,0.476923078
P23458_CHEMBL5424439,HIHLCOANWGGTMC-UHFFFAOYSA-N,False,False,0.633333325
P23458_CHEMBL5419924,TZPQUEOSLMVEIG-UHFFFAOYSA-N,False,False,0.480769217
P23458_CHEMBL5426253,BEQMZNGWFQTJAP-UHFFFAOYSA-N,False,False,0.515151501
P23458_CHEMBL5426809,GSLPBTSRPLOBRW-UHFFFAOYSA-N,False,False,0.5
P23458_CHEMBL5407349,KEKAVLJLYXKHJG-UHFFFAOYSA-N,False,False,0.617647052
P23458_CHEMBL5431607,CUCSNRGGNZPVQI-UHFFFAOYSA-N,False,False,0.469879508
P23458_CHEMBL5437567,UPFZPSSOZLMTSA-UHFFFAOYSA-N,False,False,0.513888896
P23458_CHEMBL5413174,UKGYRIHRUPOADL-UHFFFAOYSA-N,False,False,0.557142854
P23458_CHEMBL5398468,UWAWQDDCHUKHDE-UHFFFAOYSA-N,False,False,0.50746268
P23458_CHEMBL5419274,OLXNVSRWRFTGBP-UHFFFAOYSA-N,False,False,0.597402573
P23458_CHEMBL5440065,OZNBQSZYMOMTGH-UHFFFAOYSA-N,False,False,0.484848499
P23458_CHEMBL5426703,BYQLOPDFWVASHS-UHFFFAOYSA-N,False,False,0.556962013
P23458_CHEMBL5429376,YOUJBEUMZUGRMN-UHFFFAOYSA-N,False,False,0.600000024
P23458_CHEMBL5431099,NEIDBNGOZCZLEZ-UHFFFAOYSA-N,False,False,0.530120492
P23458_CHEMBL5429154,PZDNKVGUXPTXBJ-UHFFFAOYSA-N,False,False,0.485714287
P23458_CHEMBL5436045,YYRUNFXGMRKVSN-UHFFFAOYSA-N,False,False,0.476923078
P23458_CHEMBL5417474,ALHCHCZKMLGTHT-UHFFFAOYSA-N,False,False,0.632352948
P23458_CHEMBL5395839,SEYRFWCGCDMTOA-UHFFFAOYSA-N,False,False,0.641791046
P23458_CHEMBL5403897,MJGQOHCTNGEHDC-UHFFFAOYSA-N,False,False,0.651515126
P23458_CHEMBL5420083,FQIYFTOVASBCBB-UHFFFAOYSA-N,False,False,0.545454562
P23458_CHEMBL5420971,MJRANCWIWRLEJM-UHFFFAOYSA-N,False,False,0.671875
P23458_CHEMBL5399325,SSWCLHIHRCNTES-UHFFFAOYSA-N,False,False,0.515151501
P23458_CHEMBL5424098,ZMYPJUHAZZSTQN-UHFFFAOYSA-N,False,False,0.591549277
P23458_CHEMBL5405262,WGOUWCCRNILONW-BXKDBHETSA-N,False,False,0.534246564
P23458_CHEMBL5439485,LQORZCFYUPQZLU-UHFFFAOYSA-N,False,False,0.578947365
P23458_CHEMBL5423387,DPNRBPUOHMVAFV-RBUKOAKNSA-N,False,False,0.743243217
P23458_CHEMBL5430795,OBHALOYFTPPVQM-GDBMZVCRSA-N,False,False,0.828571439
P23458_CHEMBL5405043,ZUDFOFBHPJHVPB-GDBMZVCRSA-N,False,False,0.828571439
P23458_CHEMBL5410919,NKGFJEYTXFUJSB-UKRRQHHQSA-N,False,False,0.708333313
P23458_CHEMBL5435417,AOICGPVTFRAGAX-UKRRQHHQSA-N,False,False,0.771428585
P23458_CHEMBL5439582,YGOMDEPURZKKQR-ZWKOTPCHSA-N,False,False,0.838235319
P23458_CHEMBL5427932,XUEXROABNBPOBJ-UKRRQHHQSA-N,False,False,0.875
P23458_CHEMBL5405140,HALQCRHZEQWMBI-RHSMWYFYSA-N,False,False,0.859375
P23458_CHEMBL5404261,VMVPBIZAVRWGHU-RBUKOAKNSA-N,False,False,0.830985904
P23458_CHEMBL5441087,WQKOPPHLBQIUAG-RBUKOAKNSA-N,False,False,0.797297299
P23458_CHEMBL5440017,AFODACVBVYKBHF-HUUCEWRRSA-N,False,False,0.756756783
P23458_CHEMBL5434116,YETBCWGHKWNNTP-ZWKOTPCHSA-N,False,True,1.0
P23458_CHEMBL5396523,WQMGTKKBJJFOGQ-RHSMWYFYSA-N,False,False,0.828571439
P23458_CHEMBL5423894,FDCOYKWAEQLXBI-GDBMZVCRSA-N,False,False,0.791044772
P23458_CHEMBL5424497,FGFGLAJKHODMGZ-UHFFFAOYSA-N,False,False,0.392405063
P23458_CHEMBL5409953,VALKBDVUFHAEMQ-UHFFFAOYSA-N,False,False,0.678571403
P23458_CHEMBL5422886,RJHREQOUJMQXBL-UHFFFAOYSA-N,False,False,0.552238822
P23458_CHEMBL5412967,QLSJFVSWCVEOMO-HNNXBMFYSA-N,False,False,0.507042229
P23458_CHEMBL5417371,UGAJHTSPHACTLO-UHFFFAOYSA-N,False,False,0.660714269
P23458_CHEMBL5440832,QSQLSTWOUFBPKW-UHFFFAOYSA-N,False,False,0.785714269
P23458_CHEMBL5417190,YWUCEUICJFTKSJ-UHFFFAOYSA-N,False,False,0.771929801
P23458_CHEMBL5404411,DBAYOMQZYDSJKV-UHFFFAOYSA-N,False,False,0.690909088
P23458_CHEMBL5436647,DJOPDQNHJUNVIQ-UHFFFAOYSA-N,False,False,0.578125
P23458_CHEMBL5431456,ABZXRAQIVBXXPG-UHFFFAOYSA-N,False,False,0.627118647
P23458_CHEMBL5396190,QACIKAGZYYIWDY-UHFFFAOYSA-N,False,False,0.612903237
P23458_CHEMBL5438882,PPWJHBUYVAYYHW-UHFFFAOYSA-N,False,False,0.836363614
P23458_CHEMBL5424372,QZZHYZMBAUORBR-UHFFFAOYSA-N,False,False,0.655737698
P23458_CHEMBL5436482,DAWLRKYDSIQUEZ-UHFFFAOYSA-N,False,False,0.616666675
P23458_CHEMBL5407329,MYTVQTWPMPXBGM-UHFFFAOYSA-N,False,False,0.580645144
P23458_CHEMBL5407260,JXLWZLUHIKGJID-MRXNPFEDSA-N,False,False,0.479999989
P23458_CHEMBL5396554,JXLWZLUHIKGJID-INIZCTEOSA-N,False,False,0.479999989
P23458_CHEMBL5415586,GXLRNOIQEDNDKT-UHFFFAOYSA-N,False,False,0.740740716
P23458_CHEMBL5409666,VEOVUUQKOGPBHF-UHFFFAOYSA-N,False,False,0.666666687
P23458_CHEMBL5433426,YAHPRSMXTYPCCD-UHFFFAOYSA-N,False,False,0.564516127
P23458_CHEMBL5395378,RIGQOFDZINNSON-UHFFFAOYSA-N,False,False,0.622950792
P23458_CHEMBL5420468,NGEQQUWHBWTKEQ-MRXNPFEDSA-N,False,False,0.802469134
P23458_CHEMBL5408994,BGXJJFPQOWNIAF-UHFFFAOYSA-N,False,False,0.616438329
P23458_CHEMBL5419978,QQXYCADNNJNFHZ-UHFFFAOYSA-N,False,False,0.616438329
P23458_CHEMBL5435482,SECLDOGRGZCTSE-UHFFFAOYSA-N,False,False,0.633802831
P23458_CHEMBL5398464,VYGGHIWUVSMRFX-UHFFFAOYSA-N,False,False,0.566265047
P23458_CHEMBL5440510,TXELAYINOQAWIB-UHFFFAOYSA-N,False,False,0.636363626
P23458_CHEMBL5438892,VYUZMRQDNWEZOD-UHFFFAOYSA-N,False,False,0.636363626
P23458_CHEMBL5412619,QLPWFQPHRAFDGC-UHFFFAOYSA-N,False,False,0.523809552
P23458_CHEMBL5400209,NNSLCBDQDWRXOB-LDTOLXSISA-N,False,False,0.563380301
P23458_CHEMBL5437261,WRNMFQOZYLNHJP-UHFFFAOYSA-N,False,False,0.555555582
P23458_CHEMBL5428461,QYDXMKYBVVPOEE-UHFFFAOYSA-N,False,False,0.676923096
P23458_CHEMBL5419271,UPVMQCFILJXYHY-UHFFFAOYSA-N,False,False,0.5
P23458_CHEMBL5436383,IFZIDOOTOOOOGR-UHFFFAOYSA-N,False,False,0.471428573
P23458_CHEMBL5431257,XPTPMWBIGLQDFM-UHFFFAOYSA-N,False,False,0.716981113
P23458_CHEMBL5440264,FQOJBQCMVKERQX-UHFFFAOYSA-N,False,False,0.513513505
P23458_CHEMBL5420928,SKSCGXZQWKQMTE-UHFFFAOYSA-N,False,False,0.600000024
P23458_CHEMBL5413489,XILQGGMJGFCSKZ-UHFFFAOYSA-N,False,False,0.635135114
P23458_CHEMBL5417745,QVVITXKEBKLWSN-UHFFFAOYSA-N,False,False,0.515625
P23458_CHEMBL5414410,ZXDDMQWKXGSSLJ-UHFFFAOYSA-N,False,False,0.646153867
P23458_CHEMBL5431565,RYUQDJFJKIZISW-UHFFFAOYSA-N,False,False,0.781818211
