target,molecule_chembl_id,n_prior_ligands,inchikey_exact_hit,inchikey_skeleton_hit,max_tanimoto
P41143,CHEMBL5432317,9588,False,False,0.7682926829268293
P41143,CHEMBL5411900,9588,False,False,0.7682926829268293
P41143,CHEMBL5432174,9588,False,False,0.7625
P41143,CHEMBL5432371,9588,False,False,0.7625
P41143,CHEMBL5416619,9588,False,False,0.75
P41143,CHEMBL5425838,9588,False,False,0.75
P41143,CHEMBL5438077,9588,False,False,0.7349397590361446
P41143,CHEMBL5427896,9588,False,False,0.7349397590361446
P41143,CHEMBL5426498,9588,False,False,0.3488372093023256
P41143,CHEMBL5401204,9588,False,False,0.8333333333333334
P41143,CHEMBL5434911,9588,False,False,0.7710843373493976
P41143,CHEMBL5401578,9588,False,False,0.7682926829268293
P41143,CHEMBL5398970,9588,False,False,0.7411764705882353
P41143,CHEMBL5406491,9588,False,False,0.7325581395348837
P41143,CHEMBL5440937,9588,False,False,0.7682926829268293
P41143,CHEMBL5420457,9588,False,False,0.7325581395348837
P41143,CHEMBL5419838,9588,False,False,0.7654320987654321
P41143,CHEMBL5417637,9588,False,False,0.7625
P41143,CHEMBL5431128,9588,False,False,0.7625
P41143,CHEMBL5429587,9588,False,False,0.7710843373493976
P41143,CHEMBL5405800,9588,False,False,0.7682926829268293
P41143,CHEMBL5424642,9588,False,False,0.7411764705882353
P41143,CHEMBL5396504,9588,False,False,0.7325581395348837
P41143,CHEMBL5425108,9588,False,False,0.7682926829268293
P41143,CHEMBL5417814,9588,False,False,0.7325581395348837
P41143,CHEMBL5424438,9588,False,False,0.7654320987654321
P41143,CHEMBL5426766,9588,False,False,0.7625
P41143,CHEMBL5415668,9588,False,False,0.7625
P41143,CHEMBL5434721,9588,False,False,0.75
P41143,CHEMBL5423403,9588,False,False,0.75
P41145,CHEMBL5402380,9352,False,False,0.6883116883116883
P41145,CHEMBL5412738,9352,False,False,0.5
P41145,CHEMBL5428706,9352,False,False,0.821917808219178
P41145,CHEMBL5426627,9352,False,False,0.6875
P41145,CHEMBL5404274,9352,False,False,0.5471698113207547
P41145,CHEMBL5405339,9352,False,False,0.5686274509803921
P41145,CHEMBL5416582,9352,False,False,0.5862068965517241
P41145,CHEMBL5415010,9352,False,False,0.4915254237288136
P41145,CHEMBL5394355,9352,False,False,0.42857142857142855
P41145,CHEMBL5423260,9352,False,False,0.4915254237288136
P41145,CHEMBL5403724,9352,False,False,0.5740740740740741
P41145,CHEMBL5418013,9352,False,False,0.4945054945054945
P41145,CHEMBL5428920,9352,False,False,0.5454545454545454
P41145,CHEMBL5405248,9352,False,False,0.5
P41145,CHEMBL5419235,9352,False,False,0.4666666666666667
P41145,CHEMBL5433205,9352,False,False,0.35
P41145,CHEMBL5440141,9352,False,False,0.345679012345679
P41145,CHEMBL5405049,9352,False,False,0.3382352941176471
P41145,CHEMBL5439837,9352,False,False,0.36231884057971014
P41145,CHEMBL5398392,9352,False,False,0.31343283582089554
P41145,CHEMBL5419716,9352,False,False,0.36046511627906974
P41145,CHEMBL5424523,9352,False,False,0.34146341463414637
P41145,CHEMBL5417743,9352,False,False,0.39705882352941174
P41145,CHEMBL5437720,9352,False,False,0.29896907216494845
P41145,CHEMBL5403335,9352,False,False,0.35802469135802467
P41145,CHEMBL5416937,9352,False,False,0.3411764705882353
P41145,CHEMBL5405776,9352,False,False,0.3287671232876712
P41145,CHEMBL5425679,9352,False,False,0.32926829268292684
P41145,CHEMBL5429995,9352,False,False,0.34177215189873417
P41145,CHEMBL5426289,9352,False,False,0.3375
P41145,CHEMBL5397467,9352,False,False,0.48
P41145,CHEMBL5401204,9352,False,False,0.8333333333333334
P41145,CHEMBL5419132,9352,False,False,0.75
P41145,CHEMBL5409958,9352,False,False,0.44
P42330,CHEMBL5403375,822,False,False,0.7647058823529411
P42330,CHEMBL5409789,822,False,False,0.7647058823529411
P42330,CHEMBL5393766,822,False,False,0.5
P42330,CHEMBL5426283,822,False,False,0.717948717948718
P42330,CHEMBL5406588,822,False,False,0.48936170212765956
P42330,CHEMBL5413682,822,False,False,0.46938775510204084
P42330,CHEMBL5404373,822,False,False,0.5106382978723404
P42330,CHEMBL5398882,822,False,False,0.6086956521739131
P42330,CHEMBL5418560,822,False,False,0.7435897435897436
P42330,CHEMBL5409918,822,False,False,0.7272727272727273
P42330,CHEMBL5411983,822,False,False,0.7547169811320755
P42330,CHEMBL5395406,822,False,False,0.4583333333333333
P42330,CHEMBL5419024,822,False,False,0.42
P42330,CHEMBL5406928,822,False,False,0.4888888888888889
P42330,CHEMBL5436517,822,False,False,0.5416666666666666
P42330,CHEMBL5416628,822,False,False,0.4117647058823529
P42330,CHEMBL5421222,822,False,False,0.3888888888888889
P42330,CHEMBL5422601,822,False,False,0.40384615384615385
P42330,CHEMBL5428274,822,False,False,0.38181818181818183
P42330,CHEMBL5439918,822,False,False,0.38181818181818183
P42330,CHEMBL5396002,822,False,False,0.3684210526315789
P42330,CHEMBL5405863,822,False,False,0.6595744680851063
P42330,CHEMBL5431359,822,False,False,0.7045454545454546
P42330,CHEMBL5423363,822,False,False,0.40350877192982454
P42330,CHEMBL5427755,822,False,False,0.3888888888888889
P42330,CHEMBL5436664,822,False,False,0.375
P42330,CHEMBL5427069,822,False,False,0.574468085106383
P42330,CHEMBL5437831,822,False,False,0.3620689655172414
P42330,CHEMBL5401215,822,False,False,0.47058823529411764
P42330,CHEMBL5408142,822,False,False,0.375
P42330,CHEMBL5405175,822,False,False,0.46808510638297873
P42330,CHEMBL5412756,822,False,False,0.3090909090909091
P42330,CHEMBL5401567,822,False,False,0.43283582089552236
P42330,CHEMBL5435345,822,False,False,0.42028985507246375
P42330,CHEMBL5411601,822,False,False,0.6545454545454545
P42330,CHEMBL5425839,822,False,False,0.5614035087719298
P42330,CHEMBL5409615,822,False,False,0.4583333333333333
P42330,CHEMBL5434084,822,False,False,0.48936170212765956
P42330,CHEMBL5426142,822,False,False,0.4666666666666667
P42330,CHEMBL5397312,822,False,False,0.4897959183673469
P42330,CHEMBL5419252,822,False,False,0.4782608695652174
P42330,CHEMBL5436866,822,False,False,0.34
P42330,CHEMBL5421383,822,False,False,0.6724137931034483
P42330,CHEMBL5431806,822,False,False,0.6363636363636364
P42330,CHEMBL5407337,822,False,False,0.5142857142857142
P42330,CHEMBL5422118,822,False,False,0.4647887323943662
P42330,CHEMBL5412169,822,False,False,0.6268656716417911
P42330,CHEMBL5423738,822,False,False,0.5070422535211268
P42330,CHEMBL5434454,822,False,False,0.4583333333333333
P42330,CHEMBL5395625,822,False,False,0.4657534246575342
P42330,CHEMBL5397522,822,False,False,0.4888888888888889
P42330,CHEMBL5430302,822,False,False,0.4791666666666667
P42330,CHEMBL5401700,822,False,False,0.4772727272727273
P42330,CHEMBL5439018,822,False,False,0.5714285714285714
P42330,CHEMBL5403302,822,False,False,0.5227272727272727
P42330,CHEMBL5425327,822,False,False,0.5227272727272727
P42330,CHEMBL5422070,822,False,False,0.3409090909090909
P42330,CHEMBL5427727,822,False,False,0.65625
P42330,CHEMBL5430200,822,False,False,0.5294117647058824
P42330,CHEMBL5399095,822,False,False,0.4782608695652174
P42330,CHEMBL5438808,822,False,False,0.45588235294117646
P42330,CHEMBL5432550,822,False,False,0.6666666666666666
P42330,CHEMBL5422271,822,False,False,0.5625
P42330,CHEMBL5402185,822,False,False,0.6428571428571429
P42330,CHEMBL5438117,822,False,False,0.6101694915254238
P42330,CHEMBL5427049,822,False,False,0.6206896551724138
P42330,CHEMBL5403238,822,False,False,0.6101694915254238
P42330,CHEMBL5407493,822,False,False,0.7058823529411765
P42330,CHEMBL5402839,822,False,False,0.5
P42330,CHEMBL5412889,822,False,False,0.6428571428571429
P42330,CHEMBL5437220,822,False,False,0.6428571428571429
P42330,CHEMBL5397612,822,False,False,0.6
P42330,CHEMBL5427873,822,False,False,0.6
P42330,CHEMBL5411768,822,False,False,0.5806451612903226
P42330,CHEMBL5408158,822,False,False,0.5806451612903226
P42330,CHEMBL5440460,822,False,False,0.6101694915254238
P42330,CHEMBL5408308,822,False,False,0.5538461538461539
P42330,CHEMBL5401206,822,False,False,0.5901639344262295
P42330,CHEMBL5417484,822,False,False,0.6101694915254238
P42330,CHEMBL5411357,822,False,False,0.6792452830188679
P42330,CHEMBL5405662,822,False,False,0.6101694915254238
P42330,CHEMBL5424035,822,False,False,0.6491228070175439
P42330,CHEMBL5410143,822,False,False,0.5076923076923077
P42330,CHEMBL5436263,822,False,False,0.5084745762711864
P42330,CHEMBL5397146,822,False,False,0.5517241379310345
P42330,CHEMBL5417285,822,False,False,0.5714285714285714
P42330,CHEMBL5441078,822,False,False,0.6
P42330,CHEMBL5412832,822,False,False,0.6428571428571429
P42330,CHEMBL5403464,822,False,False,0.6363636363636364
P42330,CHEMBL5439765,822,False,False,0.5142857142857142
P42330,CHEMBL5427074,822,False,False,0.4647887323943662
P42330,CHEMBL5405458,822,False,False,0.6363636363636364
P42330,CHEMBL5437111,822,False,False,0.5142857142857142
P42330,CHEMBL5396688,822,False,False,0.4647887323943662
P42330,CHEMBL5415646,822,False,False,0.6231884057971014
P42330,CHEMBL5408394,822,False,False,0.5068493150684932
P42330,CHEMBL5434555,822,False,False,0.4594594594594595
P42330,CHEMBL5398653,822,False,False,0.3409090909090909
P42330,CHEMBL5436838,822,False,False,0.3541666666666667
P42336,CHEMBL5406770,10762,False,False,0.4
P42336,CHEMBL5439362,10762,False,False,0.39603960396039606
P42336,CHEMBL5396795,10762,False,False,0.40816326530612246
P42336,CHEMBL5410207,10762,False,False,0.34615384615384615
P42336,CHEMBL5409119,10762,False,False,0.620253164556962
P42336,CHEMBL5440155,10762,False,False,0.6376811594202898
P42336,CHEMBL5398799,10762,False,False,0.6794871794871795
P42336,CHEMBL5431031,10762,False,False,0.6486486486486487
P42336,CHEMBL5421377,10762,False,False,0.6984126984126984
P42336,CHEMBL5436787,10762,False,False,0.6363636363636364
P42336,CHEMBL5432847,10762,False,False,0.6363636363636364
P42336,CHEMBL5408043,10762,False,False,0.6533333333333333
P42336,CHEMBL5419087,10762,False,False,0.6049382716049383
P42336,CHEMBL5407800,10762,False,False,0.5903614457831325
P42336,CHEMBL5399382,10762,False,False,0.5903614457831325
P42336,CHEMBL5403875,10762,False,False,0.5833333333333334
P42336,CHEMBL5429468,10762,False,False,0.6533333333333333
P42336,CHEMBL5428670,10762,False,False,0.631578947368421
P42336,CHEMBL5441102,10762,False,False,0.6153846153846154
P42336,CHEMBL5408035,10762,False,False,0.64
P42336,CHEMBL5431418,10762,False,False,0.6567164179104478
P42336,CHEMBL5410806,10762,False,False,0.6567164179104478
P42336,CHEMBL5427579,10762,False,False,0.6470588235294118
P42336,CHEMBL5417620,10762,False,False,0.6027397260273972
P42336,CHEMBL5419197,10762,False,False,0.676923076923077
P42336,CHEMBL5431690,10762,False,False,0.625
P42336,CHEMBL5403052,10762,False,False,0.6097560975609756
P42336,CHEMBL5417605,10762,False,False,0.6097560975609756
P42336,CHEMBL5406079,10762,False,False,0.6024096385542169
P42336,CHEMBL5400165,10762,False,False,0.676923076923077
P42336,CHEMBL5403409,10762,False,False,0.676923076923077
P42336,CHEMBL5396289,10762,False,False,0.6753246753246753
P42336,CHEMBL5414482,10762,False,False,0.6794871794871795
P42336,CHEMBL5425104,10762,False,False,0.6794871794871795
P42336,CHEMBL5399051,10762,False,False,0.6875
P42336,CHEMBL5426265,10762,False,False,0.7029702970297029
P42336,CHEMBL5430177,10762,False,False,0.7910447761194029
P42336,CHEMBL5415741,10762,False,False,0.7910447761194029
P42336,CHEMBL5415865,10762,False,False,0.7191011235955056
P42336,CHEMBL5417402,10762,False,False,0.7111111111111111
P42336,CHEMBL5428411,10762,False,False,0.7441860465116279
P42336,CHEMBL5428160,10762,False,False,0.6060606060606061
P42336,CHEMBL5409142,10762,False,False,0.7282608695652174
P42336,CHEMBL5401298,10762,False,False,0.6923076923076923
P42336,CHEMBL5440536,10762,False,False,0.6344086021505376
P42336,CHEMBL5432324,10762,False,False,0.6333333333333333
P42336,CHEMBL5400439,10762,False,False,0.7974683544303798
P42336,CHEMBL5413309,10762,False,False,0.7294117647058823
P42336,CHEMBL5415726,10762,False,False,0.8048780487804879
P42336,CHEMBL5422635,10762,False,False,0.8072289156626506
P42336,CHEMBL5431325,10762,False,False,0.620253164556962
P42336,CHEMBL5398514,10762,False,False,0.7604166666666666
P42336,CHEMBL5405706,10762,False,False,0.8043478260869565
P42336,CHEMBL5403717,10762,False,False,0.8552631578947368
P42336,CHEMBL5421477,10762,False,False,0.8024691358024691
P42336,CHEMBL5407573,10762,False,False,0.8717948717948718
P42336,CHEMBL5401801,10762,False,False,0.8625
P42336,CHEMBL5405623,10762,False,False,0.6666666666666666
P42336,CHEMBL5402186,10762,False,False,0.6282051282051282
P42336,CHEMBL5394535,10762,False,False,0.8064516129032258
P42336,CHEMBL5429174,10762,False,False,0.8539325842696629
P42336,CHEMBL5407812,10762,False,False,0.38095238095238093
P42336,CHEMBL5417926,10762,False,False,0.32098765432098764
P42336,CHEMBL5425498,10762,False,False,0.47191011235955055
P42336,CHEMBL5433100,10762,False,False,0.8181818181818182
P42336,CHEMBL5396655,10762,False,False,0.7758620689655172
P42336,CHEMBL5406219,10762,False,False,0.7884615384615384
P42336,CHEMBL5426885,10762,False,False,0.7454545454545455
P42336,CHEMBL5421875,10762,False,False,0.8181818181818182
P42336,CHEMBL5396454,10762,False,False,0.7758620689655172
P42336,CHEMBL5409346,10762,False,False,0.2535211267605634
P42336,CHEMBL5397877,10762,False,False,0.29411764705882354
P42336,CHEMBL5425756,10762,False,False,0.2727272727272727
P42336,CHEMBL5420261,10762,False,False,0.2857142857142857
P42336,CHEMBL5414369,10762,False,False,0.352112676056338
P42336,CHEMBL5413496,10762,False,False,0.3655913978494624
P42336,CHEMBL5410758,10762,False,False,0.6463414634146342
P42336,CHEMBL5435973,10762,False,False,0.6463414634146342
P42336,CHEMBL5418257,10762,False,False,0.6385542168674698
P42336,CHEMBL5410409,10762,False,False,0.6162790697674418
P42336,CHEMBL5400641,10762,False,False,0.6625
P42336,CHEMBL5420057,10762,False,False,0.6162790697674418
P42336,CHEMBL5406498,10762,False,False,0.6235294117647059
P42336,CHEMBL5422044,10762,False,False,0.6309523809523809
P42336,CHEMBL5438456,10762,False,False,0.6385542168674698
P42336,CHEMBL5437417,10762,False,False,0.38823529411764707
P42336,CHEMBL5432408,10762,False,False,0.43010752688172044
P42336,CHEMBL5424200,10762,False,False,0.46875
P42336,CHEMBL5420950,10762,False,False,0.3333333333333333
P42336,CHEMBL5425386,10762,False,False,0.4578313253012048
P42336,CHEMBL5426665,10762,False,False,0.3717948717948718
P42336,CHEMBL5405376,10762,False,False,0.3625
P42336,CHEMBL5396108,10762,False,False,0.3253012048192771
P42336,CHEMBL5430685,10762,False,False,0.34615384615384615
P42336,CHEMBL5419036,10762,False,False,0.75
P42336,CHEMBL5431144,10762,False,False,0.7959183673469388
P42336,CHEMBL5426327,10762,False,False,0.75
P42336,CHEMBL5412575,10762,False,False,0.6545454545454545
P42336,CHEMBL5430194,10762,False,False,0.7450980392156863
P42336,CHEMBL5400572,10762,False,False,0.8076923076923077
P42336,CHEMBL5432177,10762,False,False,0.6923076923076923
P42336,CHEMBL5408589,10762,False,False,0.7755102040816326
P42336,CHEMBL5438874,10762,False,False,0.7111111111111111
P42336,CHEMBL5434108,10762,False,False,0.7441860465116279
P42336,CHEMBL5415298,10762,False,False,0.7450980392156863
P42336,CHEMBL5437258,10762,False,False,0.74
P42336,CHEMBL5413191,10762,False,False,0.75
P42336,CHEMBL5435788,10762,False,False,0.7916666666666666
P42336,CHEMBL5435423,10762,False,False,0.7708333333333334
P42336,CHEMBL5405438,10762,False,False,0.7959183673469388
P42336,CHEMBL5431132,10762,False,False,0.6170212765957447
P42345,CHEMBL5440718,9363,False,False,0.5125
P42345,CHEMBL5406770,9363,False,False,0.4329896907216495
P42345,CHEMBL5439362,9363,False,False,0.4215686274509804
P42345,CHEMBL5396795,9363,False,False,0.43434343434343436
P42345,CHEMBL5407152,9363,False,False,0.40229885057471265
P42345,CHEMBL5429700,9363,False,False,0.5531914893617021
P42345,CHEMBL5417722,9363,False,False,0.5857142857142857
P42345,CHEMBL5402160,9363,False,False,0.5714285714285714
P42345,CHEMBL5425498,9363,False,False,0.47191011235955055
P42345,CHEMBL5433100,9363,False,False,0.8181818181818182
P42345,CHEMBL5396655,9363,False,False,0.7758620689655172
P42345,CHEMBL5406219,9363,False,False,0.7884615384615384
P42345,CHEMBL5426885,9363,False,False,0.7454545454545455
P42345,CHEMBL5421875,9363,False,False,0.8181818181818182
P42345,CHEMBL5396454,9363,False,False,0.7758620689655172
P42345,CHEMBL5399022,9363,False,False,0.4111111111111111
P42345,CHEMBL5410824,9363,False,False,0.4111111111111111
P42345,CHEMBL5433283,9363,False,False,0.375
P42345,CHEMBL5416106,9363,False,False,0.4065934065934066
P42345,CHEMBL5427469,9363,False,False,0.4065934065934066
P42345,CHEMBL5437417,9363,False,False,0.4358974358974359
P42345,CHEMBL5432408,9363,False,False,0.43010752688172044
P42345,CHEMBL5419036,9363,False,False,0.75
P42345,CHEMBL5431144,9363,False,False,0.7959183673469388
P42345,CHEMBL5426327,9363,False,False,0.75
P42345,CHEMBL5412575,9363,False,False,0.6545454545454545
P42345,CHEMBL5430194,9363,False,False,0.7450980392156863
P42345,CHEMBL5400572,9363,False,False,0.8076923076923077
P42345,CHEMBL5432177,9363,False,False,0.6923076923076923
P42345,CHEMBL5408589,9363,False,False,0.7755102040816326
P42345,CHEMBL5438874,9363,False,False,0.7111111111111111
P42345,CHEMBL5434108,9363,False,False,0.7441860465116279
P42345,CHEMBL5436508,9363,False,False,0.5666666666666667
P42345,CHEMBL5427223,9363,False,False,0.5666666666666667
P42345,CHEMBL5415288,9363,False,False,0.5106382978723404
P42345,CHEMBL5432272,9363,False,False,0.6363636363636364
P42345,CHEMBL5429925,9363,False,False,0.532608695652174
P42345,CHEMBL5406842,9363,False,False,0.6363636363636364
P42345,CHEMBL5415471,9363,False,False,0.532608695652174
P42345,CHEMBL5427732,9363,False,False,0.631578947368421
P42345,CHEMBL5423546,9363,False,False,0.5274725274725275
P42345,CHEMBL5420541,9363,False,False,0.631578947368421
P42345,CHEMBL5404075,9363,False,False,0.5274725274725275
P42345,CHEMBL5418348,9363,False,False,0.5106382978723404
P42345,CHEMBL5424956,9363,False,False,0.64
P42345,CHEMBL5440263,9363,False,False,0.5274725274725275
P42345,CHEMBL5437216,9363,False,False,0.5783132530120482
P42345,CHEMBL5408143,9363,False,False,0.5161290322580645
P42345,CHEMBL5424193,9363,False,False,0.5274725274725275
P42345,CHEMBL5415298,9363,False,False,0.7450980392156863
P42345,CHEMBL5437258,9363,False,False,0.74
P42345,CHEMBL5413191,9363,False,False,0.75
P42345,CHEMBL5435788,9363,False,False,0.7916666666666666
P42345,CHEMBL5435423,9363,False,False,0.7708333333333334
P42345,CHEMBL5405438,9363,False,False,0.7959183673469388
P42866,CHEMBL5427274,1172,False,False,0.7241379310344828
P42866,CHEMBL5399596,1172,False,False,0.7241379310344828
P42866,CHEMBL5432205,1172,False,False,0.75
P42866,CHEMBL5405519,1172,False,False,0.7411764705882353
P42866,CHEMBL5403273,1172,False,False,0.7411764705882353
P42866,CHEMBL5432317,1172,False,False,0.7590361445783133
P42866,CHEMBL5411900,1172,False,False,0.7590361445783133
P42866,CHEMBL5432174,1172,False,False,0.7804878048780488
P42866,CHEMBL5416619,1172,False,False,0.7411764705882353
P42866,CHEMBL5425838,1172,False,False,0.7411764705882353
P42866,CHEMBL5438077,1172,False,False,0.7529411764705882
P42866,CHEMBL5427896,1172,False,False,0.7529411764705882
P42866,CHEMBL5434911,1172,False,False,0.7411764705882353
P42866,CHEMBL5401578,1172,False,False,0.7590361445783133
P42866,CHEMBL5398970,1172,False,False,0.7529411764705882
P42866,CHEMBL5406491,1172,False,False,0.7441860465116279
P42866,CHEMBL5440937,1172,False,False,0.7590361445783133
P42866,CHEMBL5420457,1172,False,False,0.7272727272727273
P42866,CHEMBL5419838,1172,False,False,0.7619047619047619
P42866,CHEMBL5417637,1172,False,False,0.7804878048780488
P42866,CHEMBL5431128,1172,False,False,0.7804878048780488
P42866,CHEMBL5429587,1172,False,False,0.7411764705882353
P42866,CHEMBL5405800,1172,False,False,0.7590361445783133
P42866,CHEMBL5424642,1172,False,False,0.7529411764705882
P42866,CHEMBL5396504,1172,False,False,0.7441860465116279
P42866,CHEMBL5425108,1172,False,False,0.7590361445783133
P42866,CHEMBL5417814,1172,False,False,0.7272727272727273
P42866,CHEMBL5424438,1172,False,False,0.7619047619047619
P42866,CHEMBL5426766,1172,False,False,0.7804878048780488
P42866,CHEMBL5415668,1172,False,False,0.7804878048780488
P42866,CHEMBL5434721,1172,False,False,0.7411764705882353
P42866,CHEMBL5423403,1172,False,False,0.7411764705882353
P43166,CHEMBL5433200,1709,False,False,0.4426229508196721
P43166,CHEMBL5418092,1709,False,False,0.4426229508196721
P43166,CHEMBL5431609,1709,False,False,0.421875
P43166,CHEMBL5434405,1709,False,False,0.421875
P43166,CHEMBL5414353,1709,False,False,0.3373493975903614
P43166,CHEMBL5399412,1709,False,False,0.39473684210526316
P43166,CHEMBL5410769,1709,False,False,0.39473684210526316
P43166,CHEMBL5430974,1709,False,False,0.3709677419354839
P43166,CHEMBL5420563,1709,False,False,0.3709677419354839
P43166,CHEMBL5394374,1709,False,False,0.421875
P43166,CHEMBL5439211,1709,False,False,0.421875
P43166,CHEMBL5420568,1709,False,False,0.42857142857142855
P43166,CHEMBL5429492,1709,False,False,0.37254901960784315
P43166,CHEMBL5406311,1709,False,False,0.42857142857142855
P43166,CHEMBL5418946,1709,False,False,0.29310344827586204
P43166,CHEMBL5412006,1709,False,False,0.32075471698113206
P43166,CHEMBL5399183,1709,False,False,0.4507042253521127
P43166,CHEMBL5437429,1709,False,False,0.4857142857142857
P43166,CHEMBL5418551,1709,False,False,0.33783783783783783
P43166,CHEMBL5417736,1709,False,False,0.3333333333333333
P43166,CHEMBL5431631,1709,False,False,0.45454545454545453
P43166,CHEMBL5411887,1709,False,False,0.42857142857142855
P43166,CHEMBL5408930,1709,False,False,0.38571428571428573
P43166,CHEMBL5406683,1709,False,False,0.375
P43166,CHEMBL5414681,1709,False,False,0.35384615384615387
P43166,CHEMBL5405122,1709,False,False,0.3424657534246575
P43166,CHEMBL5402391,1709,False,False,0.3148148148148148
P43166,CHEMBL5438178,1709,False,False,0.4857142857142857
P43166,CHEMBL5438727,1709,False,False,0.3333333333333333
P43166,CHEMBL5433495,1709,False,False,0.4
P43166,CHEMBL5440256,1709,False,False,0.38571428571428573
P43166,CHEMBL5433631,1709,False,False,0.34328358208955223
P43166,CHEMBL5406460,1709,False,False,0.32142857142857145
P43166,CHEMBL5402861,1709,False,False,0.4305555555555556
P43166,CHEMBL5422807,1709,False,False,0.4305555555555556
P43166,CHEMBL5416544,1709,False,False,0.3380281690140845
P43166,CHEMBL5413914,1709,False,False,0.3898305084745763
P43166,CHEMBL5435567,1709,False,False,0.3333333333333333
P43166,CHEMBL5423723,1709,False,False,0.35526315789473684
P43166,CHEMBL5418256,1709,False,False,0.3972602739726027
P43166,CHEMBL5408414,1709,False,False,0.3972602739726027
P43166,CHEMBL5439333,1709,False,False,0.47058823529411764
P43166,CHEMBL5435748,1709,False,False,0.47058823529411764
P43166,CHEMBL5422747,1709,False,False,0.45714285714285713
P43166,CHEMBL5398061,1709,False,False,0.352112676056338
P43166,CHEMBL5422153,1709,False,False,0.3333333333333333
P43166,CHEMBL5395857,1709,False,False,0.32432432432432434
P43166,CHEMBL5397659,1709,False,False,0.4
P43166,CHEMBL5419752,1709,False,False,0.4857142857142857
P43166,CHEMBL5404038,1709,False,False,0.5645161290322581
P43166,CHEMBL5439318,1709,False,False,0.4
P43166,CHEMBL5405279,1709,False,False,0.49056603773584906
P43166,CHEMBL5437142,1709,False,False,0.44285714285714284
P43166,CHEMBL5420020,1709,False,False,0.4264705882352941
P43166,CHEMBL5432770,1709,False,False,0.3974358974358974
P43166,CHEMBL5395679,1709,False,False,0.4057971014492754
P43166,CHEMBL5424727,1709,False,False,0.3561643835616438
P43166,CHEMBL5425125,1709,False,False,0.3333333333333333
P43166,CHEMBL5412351,1709,False,False,0.40350877192982454
P43166,CHEMBL5424664,1709,False,False,0.391304347826087
P43166,CHEMBL5420931,1709,False,False,0.3333333333333333
P43166,CHEMBL5417084,1709,False,False,0.3333333333333333
P43166,CHEMBL5430482,1709,False,False,0.32432432432432434
P43166,CHEMBL5414077,1709,False,False,0.4
P43166,CHEMBL5402143,1709,False,False,0.4857142857142857
P43166,CHEMBL5426216,1709,False,False,0.5645161290322581
P43166,CHEMBL5413021,1709,False,False,0.4
P43166,CHEMBL5402145,1709,False,False,0.49056603773584906
P43166,CHEMBL5438010,1709,False,False,0.44285714285714284
P43166,CHEMBL5421531,1709,False,False,0.4264705882352941
P43166,CHEMBL5411936,1709,False,False,0.3974358974358974
P43166,CHEMBL5419447,1709,False,False,0.4057971014492754
P43166,CHEMBL5396393,1709,False,False,0.3561643835616438
P43166,CHEMBL5409658,1709,False,False,0.3333333333333333
P43166,CHEMBL5413693,1709,False,False,0.40350877192982454
P43166,CHEMBL5429073,1709,False,False,0.391304347826087
P43166,CHEMBL5401434,1709,False,False,0.3333333333333333
P43166,CHEMBL5422706,1709,False,False,0.4857142857142857
P43166,CHEMBL5425202,1709,False,False,0.4027777777777778
P43166,CHEMBL5433765,1709,False,False,0.5833333333333334
P43166,CHEMBL5420539,1709,False,False,0.4857142857142857
P43166,CHEMBL5395423,1709,False,False,0.4027777777777778
P43166,CHEMBL5405733,1709,False,False,0.44776119402985076
P43166,CHEMBL5403355,1709,False,False,0.4090909090909091
P43166,CHEMBL5407842,1709,False,False,0.4225352112676056
P43166,CHEMBL5396530,1709,False,False,0.5483870967741935
P43166,CHEMBL5397521,1709,False,False,0.4225352112676056
P43166,CHEMBL5439370,1709,False,False,0.3977272727272727
P43166,CHEMBL5415949,1709,False,False,0.3977272727272727
P43166,CHEMBL5433722,1709,False,False,0.41025641025641024
P43166,CHEMBL5416307,1709,False,False,0.4318181818181818
P43166,CHEMBL5402383,1709,False,False,0.46511627906976744
P43166,CHEMBL5397739,1709,False,False,0.46511627906976744
P43166,CHEMBL5440906,1709,False,False,0.43478260869565216
P43166,CHEMBL5440763,1709,False,False,0.3611111111111111
P43166,CHEMBL5436282,1709,False,False,0.4626865671641791
P43166,CHEMBL5411702,1709,False,False,0.43478260869565216
P43166,CHEMBL5414836,1709,False,False,0.3611111111111111
P43166,CHEMBL5418786,1709,False,False,0.4461538461538462
P43166,CHEMBL5412077,1709,False,False,0.42424242424242425
P43166,CHEMBL5433578,1709,False,False,0.4461538461538462
P43166,CHEMBL5399204,1709,False,False,0.39473684210526316
P43166,CHEMBL5433154,1709,False,False,0.32954545454545453
P43166,CHEMBL5409881,1709,False,False,0.43478260869565216
P43166,CHEMBL5403938,1709,False,False,0.39473684210526316
P43166,CHEMBL5421790,1709,False,False,0.32954545454545453
P43166,CHEMBL5433629,1709,False,False,0.3709677419354839
P43166,CHEMBL5425764,1709,False,False,0.3709677419354839
P43166,CHEMBL5420500,1709,False,False,0.359375
P43166,CHEMBL5422467,1709,False,False,0.33962264150943394
P43166,CHEMBL5402892,1709,False,False,0.4157303370786517
P43166,CHEMBL5421078,1709,False,False,0.4222222222222222
P43166,CHEMBL5435151,1709,False,False,0.3695652173913043
P43166,CHEMBL5404239,1709,False,False,0.3148148148148148
P43166,CHEMBL5440220,1709,False,False,0.38
P43166,CHEMBL5400662,1709,False,False,0.38
P43166,CHEMBL5436091,1709,False,False,0.3695652173913043
